Entity,Code,Day,people_vaccinated_per_hundred
Belgium,BEL,2021-03-05,5.61
Belgium,BEL,2021-03-06,5.68
Belgium,BEL,2021-03-07,5.69
Belgium,BEL,2021-03-08,5.82
Belgium,BEL,2021-03-09,6
Belgium,BEL,2021-03-10,6.23
Belgium,BEL,2021-03-11,6.6
Belgium,BEL,2021-03-12,6.86
Belgium,BEL,2021-03-13,6.92
Belgium,BEL,2021-03-14,6.92
Belgium,BEL,2021-03-15,7.14
Belgium,BEL,2021-03-16,7.51
Belgium,BEL,2021-03-17,7.83
Belgium,BEL,2021-03-18,8.32
Belgium,BEL,2021-03-19,8.73
Belgium,BEL,2021-03-20,8.9
Belgium,BEL,2021-03-21,8.91
Belgium,BEL,2021-03-22,9.14
Belgium,BEL,2021-03-23,9.5
Belgium,BEL,2021-03-24,9.92
Belgium,BEL,2021-03-25,10.4
Belgium,BEL,2021-03-26,10.82
Belgium,BEL,2021-03-27,10.98
Belgium,BEL,2021-03-28,10.99
Belgium,BEL,2021-03-29,11.14
Belgium,BEL,2021-03-30,11.37
Belgium,BEL,2021-03-31,11.98
Belgium,BEL,2021-04-01,12.61
Belgium,BEL,2021-04-02,13.15
Belgium,BEL,2021-04-03,13.32
Belgium,BEL,2021-04-04,13.32
Belgium,BEL,2021-04-05,13.41
Belgium,BEL,2021-04-06,13.71
Belgium,BEL,2021-04-07,14
Belgium,BEL,2021-04-08,14.83
Belgium,BEL,2021-04-09,15.68
Belgium,BEL,2021-04-10,16.01
Belize,BLZ,2021-02-28,0
Belize,BLZ,2021-03-02,0.1
Belize,BLZ,2021-03-03,0.17
Belize,BLZ,2021-03-04,0.21
Belize,BLZ,2021-03-05,0.25
Belize,BLZ,2021-03-09,0.37
Belize,BLZ,2021-03-10,0.63
Belize,BLZ,2021-03-11,1.24
Belize,BLZ,2021-03-12,1.87
Belize,BLZ,2021-03-15,2.41
Belize,BLZ,2021-03-16,2.76
Belize,BLZ,2021-03-17,3
Belize,BLZ,2021-03-18,3.31
Belize,BLZ,2021-03-19,3.77
Belize,BLZ,2021-03-22,4.07
Belize,BLZ,2021-03-23,4.35
Belize,BLZ,2021-03-24,4.57
Belize,BLZ,2021-03-26,5.13
Belize,BLZ,2021-03-31,5.55
Belize,BLZ,2021-04-07,6.03
Belize,BLZ,2021-04-09,6.88
Bermuda,BMU,2021-01-10,0
Bermuda,BMU,2021-01-16,2.67
Bermuda,BMU,2021-01-23,4.71
Bermuda,BMU,2021-01-30,7.86
Bermuda,BMU,2021-02-06,12.05
Bermuda,BMU,2021-02-09,13.49
Bermuda,BMU,2021-02-22,19.76
Bermuda,BMU,2021-02-27,21.93
Bermuda,BMU,2021-03-03,24.56
Bermuda,BMU,2021-03-10,27.93
Bermuda,BMU,2021-03-15,30.2
Bermuda,BMU,2021-03-22,33.8
Bermuda,BMU,2021-03-27,36
Bermuda,BMU,2021-04-04,38.2
Bhutan,BTN,2021-03-26,0
Bhutan,BTN,2021-03-27,11.14
Bhutan,BTN,2021-03-28,23.75
Bhutan,BTN,2021-03-29,35.6
Bhutan,BTN,2021-03-30,44.18
Bhutan,BTN,2021-03-31,51.16
Bhutan,BTN,2021-04-01,56.35
Bhutan,BTN,2021-04-02,58.79
Bhutan,BTN,2021-04-03,59.58
Bhutan,BTN,2021-04-04,60.5
Bhutan,BTN,2021-04-05,60.69
Bhutan,BTN,2021-04-06,60.87
Bhutan,BTN,2021-04-07,61.04
Bhutan,BTN,2021-04-08,61.19
Bhutan,BTN,2021-04-09,61.35
Bhutan,BTN,2021-04-10,61.45
Bolivia,BOL,2021-03-02,0.09
Bolivia,BOL,2021-03-03,0.09
Bolivia,BOL,2021-03-04,0.09
Bolivia,BOL,2021-03-05,0.09
Bolivia,BOL,2021-03-06,0.83
Bolivia,BOL,2021-03-07,0.83
Bolivia,BOL,2021-03-08,0.88
Bolivia,BOL,2021-03-09,0.94
Bolivia,BOL,2021-03-10,1
Bolivia,BOL,2021-03-11,1.05
Bolivia,BOL,2021-03-12,1.09
Bolivia,BOL,2021-03-13,1.1
Bolivia,BOL,2021-03-14,1.1
Bolivia,BOL,2021-03-15,1.13
Bolivia,BOL,2021-03-16,1.17
Bolivia,BOL,2021-03-17,1.2
Bolivia,BOL,2021-03-18,1.24
Bolivia,BOL,2021-03-19,1.27
Bolivia,BOL,2021-03-20,1.27
Bolivia,BOL,2021-03-21,1.28
Bolivia,BOL,2021-03-22,1.3
Bolivia,BOL,2021-03-23,1.34
Bolivia,BOL,2021-03-24,1.38
Bolivia,BOL,2021-03-25,1.43
Bolivia,BOL,2021-03-26,1.48
Bolivia,BOL,2021-03-27,1.5
Bolivia,BOL,2021-03-28,1.5
Bolivia,BOL,2021-03-29,1.55
Bolivia,BOL,2021-03-30,1.6
Bolivia,BOL,2021-03-31,1.67
Bolivia,BOL,2021-04-01,1.74
Bolivia,BOL,2021-04-02,1.75
Bolivia,BOL,2021-04-03,1.76
Bolivia,BOL,2021-04-04,1.76
Bolivia,BOL,2021-04-05,1.85
Bolivia,BOL,2021-04-06,1.97
Bolivia,BOL,2021-04-07,2.11
Bolivia,BOL,2021-04-08,2.26
Bolivia,BOL,2021-04-09,2.42
Botswana,BWA,2021-03-25,0
Botswana,BWA,2021-04-02,0.55
Brazil,BRA,2021-01-16,0
Brazil,BRA,2021-01-17,0
Brazil,BRA,2021-01-18,0
Brazil,BRA,2021-01-19,0.01
Brazil,BRA,2021-01-20,0.01
Brazil,BRA,2021-01-21,0.06
Brazil,BRA,2021-01-22,0.12
Brazil,BRA,2021-01-23,0.25
Brazil,BRA,2021-01-24,0.28
Brazil,BRA,2021-01-25,0.33
Brazil,BRA,2021-01-26,0.4
Brazil,BRA,2021-01-27,0.53
Brazil,BRA,2021-01-28,0.68
Brazil,BRA,2021-01-29,0.78
Brazil,BRA,2021-01-30,0.91
Brazil,BRA,2021-01-31,0.96
Brazil,BRA,2021-02-01,0.99
Brazil,BRA,2021-02-02,1.08
Brazil,BRA,2021-02-03,1.19
Brazil,BRA,2021-02-04,1.45
Brazil,BRA,2021-02-05,1.45
Brazil,BRA,2021-02-06,1.6
Brazil,BRA,2021-02-07,1.66
Brazil,BRA,2021-02-08,1.68
Brazil,BRA,2021-02-09,1.78
Brazil,BRA,2021-02-10,1.91
Brazil,BRA,2021-02-11,2.04
Brazil,BRA,2021-02-12,2.16
Brazil,BRA,2021-02-13,2.33
Brazil,BRA,2021-02-14,2.37
Brazil,BRA,2021-02-15,2.39
Brazil,BRA,2021-02-16,2.5
Brazil,BRA,2021-02-17,2.51
Brazil,BRA,2021-02-18,2.58
Brazil,BRA,2021-02-19,2.65
Brazil,BRA,2021-02-20,2.71
Brazil,BRA,2021-02-21,2.74
Brazil,BRA,2021-02-22,2.76
Brazil,BRA,2021-02-23,2.82
Brazil,BRA,2021-02-24,2.88
Brazil,BRA,2021-02-25,2.92
Brazil,BRA,2021-02-26,2.99
Brazil,BRA,2021-02-27,3.03
Brazil,BRA,2021-02-28,3.07
Brazil,BRA,2021-03-01,3.08
Brazil,BRA,2021-03-02,3.2
Brazil,BRA,2021-03-03,3.35
Brazil,BRA,2021-03-04,3.49
Brazil,BRA,2021-03-05,3.62
Brazil,BRA,2021-03-10,3.69
Brazil,BRA,2021-03-11,3.81
Brazil,BRA,2021-03-12,3.93
Brazil,BRA,2021-03-13,4
Brazil,BRA,2021-03-14,4.03
Brazil,BRA,2021-03-15,4.2
Brazil,BRA,2021-03-17,4.45
Brazil,BRA,2021-03-18,4.57
Brazil,BRA,2021-03-19,4.69
Brazil,BRA,2021-03-20,4.75
Brazil,BRA,2021-03-21,4.78
Brazil,BRA,2021-03-22,4.99
Brazil,BRA,2021-03-23,5.44
Brazil,BRA,2021-03-24,5.72
Brazil,BRA,2021-03-25,5.95
Brazil,BRA,2021-03-26,6.14
Brazil,BRA,2021-03-27,6.35
Brazil,BRA,2021-03-28,6.43
Brazil,BRA,2021-03-29,6.58
Brazil,BRA,2021-03-30,6.64
Brazil,BRA,2021-03-31,7.02
Brazil,BRA,2021-04-02,7.57
Brazil,BRA,2021-04-03,7.7
Brazil,BRA,2021-04-04,7.75
Brazil,BRA,2021-04-05,8.06
Brazil,BRA,2021-04-06,8.37
Brazil,BRA,2021-04-07,8.87
Brazil,BRA,2021-04-08,9.12
Brazil,BRA,2021-04-09,9.36
Brazil,BRA,2021-04-10,9.65
Brunei,BRN,2021-04-02,0
Brunei,BRN,2021-04-03,0.08
Bulgaria,BGR,2020-12-29,0.02
Bulgaria,BGR,2020-12-30,0.07
Bulgaria,BGR,2021-01-01,0.07
Bulgaria,BGR,2021-01-05,0.08
Bulgaria,BGR,2021-01-06,0.11
Bulgaria,BGR,2021-01-07,0.16
Bulgaria,BGR,2021-01-08,0.19
Bulgaria,BGR,2021-01-09,0.19
Bulgaria,BGR,2021-01-11,0.2
Bulgaria,BGR,2021-01-12,0.23
Bulgaria,BGR,2021-01-13,0.25
Bulgaria,BGR,2021-01-14,0.25
Bulgaria,BGR,2021-01-15,0.26
Bulgaria,BGR,2021-01-16,0.26
Bulgaria,BGR,2021-01-17,0.27
Bulgaria,BGR,2021-01-18,0.27
Bulgaria,BGR,2021-01-19,0.27
Bulgaria,BGR,2021-01-20,0.29
Bulgaria,BGR,2021-01-21,0.3
Bulgaria,BGR,2021-01-22,0.31
Bulgaria,BGR,2021-01-23,0.31
Bulgaria,BGR,2021-01-24,0.31
Bulgaria,BGR,2021-01-25,0.32
Bulgaria,BGR,2021-01-26,0.34
Bulgaria,BGR,2021-01-27,0.36
Bulgaria,BGR,2021-01-28,0.39
Bulgaria,BGR,2021-01-29,0.4
Bulgaria,BGR,2021-01-30,0.4
Bulgaria,BGR,2021-01-31,0.4
Bulgaria,BGR,2021-02-01,0.42
Bulgaria,BGR,2021-02-02,0.44
Bulgaria,BGR,2021-02-03,0.48
Bulgaria,BGR,2021-02-04,0.53
Bulgaria,BGR,2021-02-05,0.57
Bulgaria,BGR,2021-02-06,0.57
Bulgaria,BGR,2021-02-07,0.57
Bulgaria,BGR,2021-02-08,0.6
Bulgaria,BGR,2021-02-09,0.64
Bulgaria,BGR,2021-02-10,0.68
Bulgaria,BGR,2021-02-11,0.74
Bulgaria,BGR,2021-02-12,0.78
Bulgaria,BGR,2021-02-13,0.79
Bulgaria,BGR,2021-02-14,0.79
Bulgaria,BGR,2021-02-15,0.81
Bulgaria,BGR,2021-02-16,0.84
Bulgaria,BGR,2021-02-17,0.89
Bulgaria,BGR,2021-02-18,0.94
Bulgaria,BGR,2021-02-19,1.12
Bulgaria,BGR,2021-02-20,1.17
Bulgaria,BGR,2021-02-21,1.33
Bulgaria,BGR,2021-02-22,1.48
Bulgaria,BGR,2021-02-23,1.71
Bulgaria,BGR,2021-02-24,1.96
Bulgaria,BGR,2021-02-25,2.21
Bulgaria,BGR,2021-02-26,2.41
Bulgaria,BGR,2021-02-27,2.48
Bulgaria,BGR,2021-02-28,2.52
Bulgaria,BGR,2021-03-01,2.66
Bulgaria,BGR,2021-03-02,2.91
Bulgaria,BGR,2021-03-03,2.97
Bulgaria,BGR,2021-03-04,3.19
Bulgaria,BGR,2021-03-05,3.38
Bulgaria,BGR,2021-03-06,3.41
Bulgaria,BGR,2021-03-07,3.43
Bulgaria,BGR,2021-03-08,3.5
Bulgaria,BGR,2021-03-09,3.61
Bulgaria,BGR,2021-03-10,3.69
Bulgaria,BGR,2021-03-11,3.89
Bulgaria,BGR,2021-03-12,4.02
Bulgaria,BGR,2021-03-13,4.03
Bulgaria,BGR,2021-03-14,4.04
Bulgaria,BGR,2021-03-15,4.05
Bulgaria,BGR,2021-03-16,4.09
Bulgaria,BGR,2021-03-17,4.13
Bulgaria,BGR,2021-03-18,4.16
Bulgaria,BGR,2021-03-19,4.22
Bulgaria,BGR,2021-03-20,4.26
Bulgaria,BGR,2021-03-21,4.28
Bulgaria,BGR,2021-03-22,4.35
Bulgaria,BGR,2021-03-23,4.47
Bulgaria,BGR,2021-03-24,4.62
Bulgaria,BGR,2021-03-25,4.78
Bulgaria,BGR,2021-03-26,4.94
Bulgaria,BGR,2021-03-27,4.99
Bulgaria,BGR,2021-03-28,5.01
Bulgaria,BGR,2021-03-29,5.11
Bulgaria,BGR,2021-03-30,5.26
Bulgaria,BGR,2021-03-31,5.43
Bulgaria,BGR,2021-04-01,5.59
Bulgaria,BGR,2021-04-02,5.73
Bulgaria,BGR,2021-04-03,5.78
Bulgaria,BGR,2021-04-04,5.8
Bulgaria,BGR,2021-04-05,5.87
Bulgaria,BGR,2021-04-06,5.97
Bulgaria,BGR,2021-04-07,6.13
Bulgaria,BGR,2021-04-08,6.37
Bulgaria,BGR,2021-04-09,6.54
Bulgaria,BGR,2021-04-10,6.59
Cambodia,KHM,2021-02-09,0
Cambodia,KHM,2021-02-10,0.01
Cambodia,KHM,2021-02-17,0.02
Cambodia,KHM,2021-02-19,0.03
Cambodia,KHM,2021-02-23,0.05
Cambodia,KHM,2021-02-25,0.08
Cambodia,KHM,2021-03-01,0.51
Cambodia,KHM,2021-03-02,0.65
Cambodia,KHM,2021-03-03,0.75
Cambodia,KHM,2021-03-04,0.84
Cambodia,KHM,2021-03-05,0.92
Cambodia,KHM,2021-03-06,0.97
Cambodia,KHM,2021-03-07,1
Cambodia,KHM,2021-03-08,1.05
Cambodia,KHM,2021-03-09,1.12
Cambodia,KHM,2021-03-10,1.28
Cambodia,KHM,2021-03-11,1.42
Cambodia,KHM,2021-03-12,1.53
Cambodia,KHM,2021-03-13,1.62
Cambodia,KHM,2021-03-14,1.67
Cambodia,KHM,2021-03-15,1.71
Cambodia,KHM,2021-03-16,1.78
Cambodia,KHM,2021-03-17,1.84
Cambodia,KHM,2021-03-18,1.84
Cambodia,KHM,2021-03-19,1.9
Cambodia,KHM,2021-03-20,1.93
Cambodia,KHM,2021-03-21,1.94
Cambodia,KHM,2021-03-22,1.96
Cambodia,KHM,2021-03-23,2
Cambodia,KHM,2021-03-24,2.05
Cambodia,KHM,2021-03-25,2.12
Cambodia,KHM,2021-03-26,2.19
Cambodia,KHM,2021-03-27,2.25
Cambodia,KHM,2021-03-28,2.29
Cambodia,KHM,2021-03-29,2.34
Cambodia,KHM,2021-03-30,2.4
Cambodia,KHM,2021-03-31,2.44
Cambodia,KHM,2021-04-01,2.57
Cambodia,KHM,2021-04-02,2.85
Cambodia,KHM,2021-04-03,3.17
Cambodia,KHM,2021-04-04,3.48
Cambodia,KHM,2021-04-05,3.8
Cambodia,KHM,2021-04-06,4.14
Cambodia,KHM,2021-04-07,4.52
Cambodia,KHM,2021-04-08,4.87
Cambodia,KHM,2021-04-09,5.46
Cambodia,KHM,2021-04-10,5.81
Canada,CAN,2021-01-07,0.58
Canada,CAN,2021-01-08,0.68
Canada,CAN,2021-01-09,0.77
Canada,CAN,2021-01-10,0.83
Canada,CAN,2021-01-11,0.94
Canada,CAN,2021-01-12,1.01
Canada,CAN,2021-01-13,1.07
Canada,CAN,2021-01-14,1.16
Canada,CAN,2021-01-15,1.27
Canada,CAN,2021-01-16,1.36
Canada,CAN,2021-01-17,1.43
Canada,CAN,2021-01-18,1.54
Canada,CAN,2021-01-19,1.63
Canada,CAN,2021-01-20,1.7
Canada,CAN,2021-01-21,1.79
Canada,CAN,2021-01-22,1.86
Canada,CAN,2021-01-23,1.9
Canada,CAN,2021-01-24,1.93
Canada,CAN,2021-01-25,1.96
Canada,CAN,2021-01-26,2
Canada,CAN,2021-01-27,2.14
Canada,CAN,2021-01-28,2.18
Canada,CAN,2021-01-29,2.22
Canada,CAN,2021-01-30,2.23
Canada,CAN,2021-01-31,2.24
Canada,CAN,2021-02-01,2.28
Canada,CAN,2021-02-02,2.3
Canada,CAN,2021-02-03,2.31
Canada,CAN,2021-02-04,2.33
Canada,CAN,2021-02-05,2.35
Canada,CAN,2021-02-06,2.37
Canada,CAN,2021-02-07,2.39
Canada,CAN,2021-02-08,2.41
Canada,CAN,2021-02-09,2.44
Canada,CAN,2021-02-10,2.46
Canada,CAN,2021-02-11,2.5
Canada,CAN,2021-02-12,2.53
Canada,CAN,2021-02-13,2.56
Canada,CAN,2021-02-14,2.57
Canada,CAN,2021-02-15,2.58
Canada,CAN,2021-02-16,2.6
Canada,CAN,2021-02-17,2.61
Canada,CAN,2021-02-18,2.63
Canada,CAN,2021-02-19,2.69
Canada,CAN,2021-02-20,2.78
Canada,CAN,2021-02-21,2.86
Canada,CAN,2021-02-22,2.94
Canada,CAN,2021-02-23,3.02
Canada,CAN,2021-02-24,3.1
Canada,CAN,2021-02-25,3.21
Canada,CAN,2021-02-26,3.36
Canada,CAN,2021-02-27,3.5
Canada,CAN,2021-02-28,3.61
Canada,CAN,2021-03-01,3.73
Canada,CAN,2021-03-02,3.89
Canada,CAN,2021-03-03,4.07
Canada,CAN,2021-03-04,4.27
Canada,CAN,2021-03-05,4.49
Canada,CAN,2021-03-06,4.68
Canada,CAN,2021-03-07,4.83
Canada,CAN,2021-03-08,5.03
Canada,CAN,2021-03-09,5.2
Canada,CAN,2021-03-10,5.4
Canada,CAN,2021-03-11,5.65
Canada,CAN,2021-03-12,5.93
Canada,CAN,2021-03-13,6.2
Canada,CAN,2021-03-14,6.44
Canada,CAN,2021-03-15,6.76
Canada,CAN,2021-03-16,7.06
Canada,CAN,2021-03-17,7.42
Canada,CAN,2021-03-18,7.82
Canada,CAN,2021-03-19,8.23
Canada,CAN,2021-03-20,8.58
Canada,CAN,2021-03-21,8.81
Canada,CAN,2021-03-22,9.19
Canada,CAN,2021-03-23,9.5
Canada,CAN,2021-03-24,9.94
Canada,CAN,2021-03-25,10.43
Canada,CAN,2021-03-26,10.98
Canada,CAN,2021-03-27,11.41
Canada,CAN,2021-03-28,11.78
Canada,CAN,2021-03-29,12.26
Canada,CAN,2021-03-30,12.7
Canada,CAN,2021-03-31,13.26
Canada,CAN,2021-04-01,13.78
Canada,CAN,2021-04-02,14.19
Canada,CAN,2021-04-03,14.71
Canada,CAN,2021-04-04,15.02
Canada,CAN,2021-04-05,15.47
Canada,CAN,2021-04-06,15.97
Canada,CAN,2021-04-07,16.54
Canada,CAN,2021-04-08,17.19
Canada,CAN,2021-04-09,17.99
Canada,CAN,2021-04-10,18.6
Cape Verde,CPV,2021-03-18,0
Cape Verde,CPV,2021-03-24,0.39
Cayman Islands,CYM,2020-12-26,0
Cayman Islands,CYM,2021-02-04,11.89
Cayman Islands,CYM,2021-02-09,13.45
Cayman Islands,CYM,2021-02-10,13.56
Cayman Islands,CYM,2021-02-12,13.96
Cayman Islands,CYM,2021-02-17,14.89
Cayman Islands,CYM,2021-02-19,15.64
Cayman Islands,CYM,2021-02-20,16.01
Cayman Islands,CYM,2021-02-23,18.63
Cayman Islands,CYM,2021-02-24,19.34
Cayman Islands,CYM,2021-03-05,26.94
Cayman Islands,CYM,2021-03-12,33.27
Cayman Islands,CYM,2021-03-16,37.08
Cayman Islands,CYM,2021-03-18,39.5
Cayman Islands,CYM,2021-03-19,40.05
Cayman Islands,CYM,2021-03-22,42.01
Cayman Islands,CYM,2021-03-24,42.98
Cayman Islands,CYM,2021-03-25,43.53
Cayman Islands,CYM,2021-03-29,45.11
Cayman Islands,CYM,2021-03-31,46.37
Cayman Islands,CYM,2021-04-01,46.57
Cayman Islands,CYM,2021-04-07,47.63
Cayman Islands,CYM,2021-04-08,47.87
Cayman Islands,CYM,2021-04-09,48.18
Chile,CHL,2020-12-24,0
Chile,CHL,2020-12-25,0.03
Chile,CHL,2020-12-26,0.04
Chile,CHL,2020-12-27,0.05
Chile,CHL,2020-12-28,0.05
Chile,CHL,2020-12-29,0.05
Chile,CHL,2020-12-30,0.05
Chile,CHL,2020-12-31,0.05
Chile,CHL,2021-01-01,0.05
Chile,CHL,2021-01-02,0.05
Chile,CHL,2021-01-03,0.05
Chile,CHL,2021-01-04,0.05
Chile,CHL,2021-01-05,0.05
Chile,CHL,2021-01-06,0.06
Chile,CHL,2021-01-07,0.06
Chile,CHL,2021-01-08,0.06
Chile,CHL,2021-01-09,0.06
Chile,CHL,2021-01-10,0.06
Chile,CHL,2021-01-11,0.06
Chile,CHL,2021-01-12,0.06
Chile,CHL,2021-01-13,0.06
Chile,CHL,2021-01-14,0.07
Chile,CHL,2021-01-15,0.07
Chile,CHL,2021-01-16,0.07
Chile,CHL,2021-01-17,0.07
Chile,CHL,2021-01-18,0.13
Chile,CHL,2021-01-19,0.23
Chile,CHL,2021-01-20,0.28
Chile,CHL,2021-01-21,0.3
Chile,CHL,2021-01-22,0.3
Chile,CHL,2021-01-23,0.3
Chile,CHL,2021-01-24,0.3
Chile,CHL,2021-01-25,0.3
Chile,CHL,2021-01-26,0.3
Chile,CHL,2021-01-27,0.3
Chile,CHL,2021-01-28,0.3
Chile,CHL,2021-01-29,0.3
Chile,CHL,2021-01-30,0.3
Chile,CHL,2021-01-31,0.3
Chile,CHL,2021-02-01,0.3
Chile,CHL,2021-02-02,0.37
Chile,CHL,2021-02-03,1.26
Chile,CHL,2021-02-04,2.17
Chile,CHL,2021-02-05,3.05
Chile,CHL,2021-02-06,3.2
Chile,CHL,2021-02-07,3.24
Chile,CHL,2021-02-08,4.4
Chile,CHL,2021-02-09,5.67
Chile,CHL,2021-02-10,7.09
Chile,CHL,2021-02-11,8.41
Chile,CHL,2021-02-12,9.61
Chile,CHL,2021-02-13,9.76
Chile,CHL,2021-02-14,9.79
Chile,CHL,2021-02-15,11.18
Chile,CHL,2021-02-16,12.33
Chile,CHL,2021-02-17,13.31
Chile,CHL,2021-02-18,14.12
Chile,CHL,2021-02-19,14.87
Chile,CHL,2021-02-20,14.92
Chile,CHL,2021-02-21,14.92
Chile,CHL,2021-02-22,15.49
Chile,CHL,2021-02-23,15.98
Chile,CHL,2021-02-24,16.43
Chile,CHL,2021-02-25,16.88
Chile,CHL,2021-02-26,17.29
Chile,CHL,2021-02-27,17.34
Chile,CHL,2021-02-28,17.34
Chile,CHL,2021-03-01,18.06
Chile,CHL,2021-03-02,18.89
Chile,CHL,2021-03-03,19.72
Chile,CHL,2021-03-04,20.47
Chile,CHL,2021-03-05,21.19
Chile,CHL,2021-03-06,21.24
Chile,CHL,2021-03-07,21.24
Chile,CHL,2021-03-08,21.96
Chile,CHL,2021-03-09,22.68
Chile,CHL,2021-03-10,23.39
Chile,CHL,2021-03-11,24.29
Chile,CHL,2021-03-12,25.08
Chile,CHL,2021-03-13,25.21
Chile,CHL,2021-03-14,25.22
Chile,CHL,2021-03-15,26.05
Chile,CHL,2021-03-16,26.92
Chile,CHL,2021-03-17,27.71
Chile,CHL,2021-03-18,28.48
Chile,CHL,2021-03-19,29.22
Chile,CHL,2021-03-20,29.34
Chile,CHL,2021-03-21,29.35
Chile,CHL,2021-03-22,30.12
Chile,CHL,2021-03-23,30.9
Chile,CHL,2021-03-24,31.71
Chile,CHL,2021-03-25,32.53
Chile,CHL,2021-03-26,33.4
Chile,CHL,2021-03-27,33.46
Chile,CHL,2021-03-28,33.47
Chile,CHL,2021-03-29,34.26
Chile,CHL,2021-03-30,34.96
Chile,CHL,2021-03-31,35.62
Chile,CHL,2021-04-01,36.32
Chile,CHL,2021-04-02,36.33
Chile,CHL,2021-04-03,36.34
Chile,CHL,2021-04-04,36.35
Chile,CHL,2021-04-05,36.76
Chile,CHL,2021-04-06,37.25
Chile,CHL,2021-04-07,37.74
Chile,CHL,2021-04-08,38.13
Chile,CHL,2021-04-09,38.47
Colombia,COL,2021-03-13,1.47
Colombia,COL,2021-03-14,1.58
Colombia,COL,2021-03-15,1.71
Colombia,COL,2021-03-16,1.83
Colombia,COL,2021-03-17,1.91
Colombia,COL,2021-03-18,2.01
Colombia,COL,2021-03-19,2.12
Colombia,COL,2021-03-20,2.22
Colombia,COL,2021-03-21,2.27
Colombia,COL,2021-03-22,2.31
Colombia,COL,2021-03-23,2.43
Colombia,COL,2021-03-24,2.58
Colombia,COL,2021-03-25,2.67
Colombia,COL,2021-03-26,2.85
Colombia,COL,2021-03-27,3.05
Colombia,COL,2021-03-28,3.19
Colombia,COL,2021-03-29,3.41
Colombia,COL,2021-03-30,3.65
Colombia,COL,2021-03-31,3.85
Colombia,COL,2021-04-01,3.86
Colombia,COL,2021-04-02,3.88
Colombia,COL,2021-04-03,3.91
Colombia,COL,2021-04-04,3.94
Colombia,COL,2021-04-05,4.04
Colombia,COL,2021-04-07,4.22
Colombia,COL,2021-04-08,4.27
Colombia,COL,2021-04-09,4.33
Costa Rica,CRI,2021-01-15,0.49
Costa Rica,CRI,2021-01-18,0.57
Costa Rica,CRI,2021-01-25,0.9
Costa Rica,CRI,2021-02-01,0.9
Costa Rica,CRI,2021-02-08,0.92
Costa Rica,CRI,2021-02-15,1.07
Costa Rica,CRI,2021-02-22,1.12
Costa Rica,CRI,2021-03-01,2.04
Costa Rica,CRI,2021-03-05,2.79
Costa Rica,CRI,2021-03-08,2.98
Costa Rica,CRI,2021-03-12,3.69
Costa Rica,CRI,2021-03-15,3.73
Costa Rica,CRI,2021-03-22,4.05
Costa Rica,CRI,2021-03-24,4.19
Costa Rica,CRI,2021-03-29,4.4
Costa Rica,CRI,2021-04-06,5.72
Cote d'Ivoire,CIV,2021-03-01,0
Cote d'Ivoire,CIV,2021-03-06,0.01
Cote d'Ivoire,CIV,2021-03-08,0.01
Cote d'Ivoire,CIV,2021-03-09,0.02
Cote d'Ivoire,CIV,2021-03-10,0.03
Cote d'Ivoire,CIV,2021-03-14,0.06
Cote d'Ivoire,CIV,2021-03-15,0.06
Cote d'Ivoire,CIV,2021-03-16,0.07
Cote d'Ivoire,CIV,2021-03-17,0.07
Cote d'Ivoire,CIV,2021-03-18,0.08
Cote d'Ivoire,CIV,2021-03-19,0.09
Cote d'Ivoire,CIV,2021-03-20,0.09
Cote d'Ivoire,CIV,2021-03-21,0.09
Cote d'Ivoire,CIV,2021-03-22,0.09
Cote d'Ivoire,CIV,2021-03-23,0.1
Cote d'Ivoire,CIV,2021-03-24,0.11
Cote d'Ivoire,CIV,2021-03-25,0.11
Cote d'Ivoire,CIV,2021-03-26,0.12
Cote d'Ivoire,CIV,2021-03-27,0.13
Cote d'Ivoire,CIV,2021-03-29,0.13
Cote d'Ivoire,CIV,2021-03-30,0.14
Cote d'Ivoire,CIV,2021-03-31,0.15
Cote d'Ivoire,CIV,2021-04-01,0.16
Cote d'Ivoire,CIV,2021-04-02,0.17
Cote d'Ivoire,CIV,2021-04-03,0.18
Cote d'Ivoire,CIV,2021-04-04,0.19
Cote d'Ivoire,CIV,2021-04-06,0.19
Cote d'Ivoire,CIV,2021-04-08,0.2
Cote d'Ivoire,CIV,2021-04-09,0.23
Croatia,HRV,2020-12-30,0.19
Croatia,HRV,2021-01-03,0.3
Croatia,HRV,2021-01-05,0.34
Croatia,HRV,2021-01-07,0.5
Croatia,HRV,2021-01-08,0.61
Croatia,HRV,2021-01-09,0.73
Croatia,HRV,2021-01-13,0.84
Croatia,HRV,2021-01-14,0.93
Croatia,HRV,2021-01-15,1.01
Croatia,HRV,2021-01-16,1.12
Croatia,HRV,2021-01-19,1.32
Croatia,HRV,2021-01-25,1.41
Croatia,HRV,2021-02-01,1.43
Croatia,HRV,2021-02-03,1.44
Croatia,HRV,2021-02-04,1.45
Croatia,HRV,2021-02-09,1.49
Croatia,HRV,2021-02-11,1.58
Croatia,HRV,2021-02-15,1.65
Croatia,HRV,2021-02-18,2.12
Croatia,HRV,2021-02-22,2.64
Croatia,HRV,2021-02-24,3.06
Croatia,HRV,2021-02-25,3.31
Croatia,HRV,2021-03-01,3.73
Croatia,HRV,2021-03-04,4.43
Croatia,HRV,2021-03-08,4.92
Croatia,HRV,2021-03-12,5.69
Croatia,HRV,2021-03-19,7.03
Croatia,HRV,2021-03-22,7.59
