Entity,Code,Day,total_vaccinations
New Zealand,NZL,2021-03-24,41500
New Zealand,NZL,2021-03-31,68666
New Zealand,NZL,2021-04-06,90286
Nigeria,NGA,2021-03-04,0
Nigeria,NGA,2021-03-15,8000
Nigeria,NGA,2021-03-24,277458
Nigeria,NGA,2021-03-28,513626
Nigeria,NGA,2021-03-31,718412
Nigeria,NGA,2021-04-01,818865
Nigeria,NGA,2021-04-06,964387
North America,,2020-12-14,5
North America,,2020-12-15,723
North America,,2020-12-16,3023
North America,,2020-12-17,7202
North America,,2020-12-18,11174
North America,,2020-12-19,11894
North America,,2020-12-20,568946
North America,,2020-12-21,634983
North America,,2020-12-22,640720
North America,,2020-12-23,1043114
North America,,2020-12-24,1056402
North America,,2020-12-25,1056402
North America,,2020-12-26,1995981
North America,,2020-12-27,2003744
North America,,2020-12-28,2196226
North America,,2020-12-29,2216190
North America,,2020-12-30,2903783
North America,,2020-12-31,2917223
North America,,2021-01-01,2923431
North America,,2021-01-02,4359541
North America,,2021-01-03,4367243
North America,,2021-01-04,4747410
North America,,2021-01-05,5042357
North America,,2021-01-06,5545797
North America,,2021-01-07,6199721
North America,,2021-01-08,7026104
North America,,2021-01-09,7069017
North America,,2021-01-10,7098885
North America,,2021-01-11,9443182
North America,,2021-01-12,9818261
North America,,2021-01-13,10899989
North America,,2021-01-14,11948217
North America,,2021-01-15,13229101
North America,,2021-01-16,13312241
North America,,2021-01-17,13348588
North America,,2021-01-18,13417429
North America,,2021-01-19,16890417
North America,,2021-01-20,17754248
North America,,2021-01-21,18871355
North America,,2021-01-22,20535508
North America,,2021-01-23,21995911
North America,,2021-01-24,23333473
North America,,2021-01-25,24276954
North America,,2021-01-26,25120324
North America,,2021-01-27,26262192
North America,,2021-01-28,27829918
North America,,2021-01-29,29546493
North America,,2021-01-30,31264802
North America,,2021-01-31,32818236
North America,,2021-02-01,33948827
North America,,2021-02-02,34523796
North America,,2021-02-03,35643867
North America,,2021-02-04,37007482
North America,,2021-02-05,38651060
North America,,2021-02-06,40905361
North America,,2021-02-07,43094580
North America,,2021-02-08,44350857
North America,,2021-02-09,45175234
North America,,2021-02-10,46769611
North America,,2021-02-11,48423063
North America,,2021-02-12,50480513
North America,,2021-02-13,52746728
North America,,2021-02-14,55008445
North America,,2021-02-15,55071155
North America,,2021-02-16,57601745
North America,,2021-02-17,58831383
North America,,2021-02-18,60581192
North America,,2021-02-19,62763512
North America,,2021-02-20,64614430
North America,,2021-02-21,66495012
North America,,2021-02-22,67713331
North America,,2021-02-23,68693311
North America,,2021-02-24,70298590
North America,,2021-02-25,72387866
North America,,2021-02-26,74842902
North America,,2021-02-27,77386511
North America,,2021-02-28,79942321
North America,,2021-03-01,81837233
North America,,2021-03-02,83750811
North America,,2021-03-03,85851930
North America,,2021-03-04,88091990
North America,,2021-03-05,90809399
North America,,2021-03-06,93921946
North America,,2021-03-07,96460372
North America,,2021-03-08,98381178
North America,,2021-03-09,100388318
North America,,2021-03-10,102964902
North America,,2021-03-11,105951815
North America,,2021-03-12,109272925
North America,,2021-03-13,114172605
North America,,2021-03-14,115779126
North America,,2021-03-15,118115046
North America,,2021-03-16,120051686
North America,,2021-03-17,122748176
North America,,2021-03-18,125850824
North America,,2021-03-19,128872406
North America,,2021-03-20,132421235
North America,,2021-03-21,135722317
North America,,2021-03-22,138140870
North America,,2021-03-23,140252147
North America,,2021-03-24,142923545
North America,,2021-03-25,146106229
North America,,2021-03-26,149966257
North America,,2021-03-27,153882909
North America,,2021-03-28,157466583
North America,,2021-03-29,160215254
North America,,2021-03-30,162684068
North America,,2021-03-31,166064441
North America,,2021-04-01,169857630
North America,,2021-04-02,174801497
North America,,2021-04-03,179438572
North America,,2021-04-04,182971887
North America,,2021-04-05,185558046
North America,,2021-04-06,187701237
North America,,2021-04-07,191303238
North America,,2021-04-08,195549335
North America,,2021-04-09,200218472
North America,,2021-04-10,205326013
North Macedonia,MKD,2021-02-16,0
North Macedonia,MKD,2021-03-16,5300
North Macedonia,MKD,2021-03-31,7735
North Macedonia,MKD,2021-04-02,8398
North Macedonia,MKD,2021-04-03,9003
North Macedonia,MKD,2021-04-05,12052
North Macedonia,MKD,2021-04-07,15419
North Macedonia,MKD,2021-04-08,18261
North Macedonia,MKD,2021-04-09,21333
North Macedonia,MKD,2021-04-10,24020
Northern Cyprus,OWID_CYN,2021-01-14,0
Northern Cyprus,OWID_CYN,2021-01-19,4968
Northern Cyprus,OWID_CYN,2021-01-22,11000
Northern Cyprus,OWID_CYN,2021-03-25,97969
Northern Ireland,,2020-12-13,3623
Northern Ireland,,2020-12-20,16068
Northern Ireland,,2020-12-27,31016
Northern Ireland,,2021-01-03,41956
Northern Ireland,,2021-01-10,91954
Northern Ireland,,2021-01-11,99475
Northern Ireland,,2021-01-12,109257
Northern Ireland,,2021-01-13,121711
Northern Ireland,,2021-01-14,133831
Northern Ireland,,2021-01-15,137380
Northern Ireland,,2021-01-16,140561
Northern Ireland,,2021-01-17,146733
Northern Ireland,,2021-01-18,154436
Northern Ireland,,2021-01-19,160396
Northern Ireland,,2021-01-20,166538
Northern Ireland,,2021-01-21,173549
Northern Ireland,,2021-01-22,177026
Northern Ireland,,2021-01-23,178331
Northern Ireland,,2021-01-24,182355
Northern Ireland,,2021-01-25,186112
Northern Ireland,,2021-01-26,191050
Northern Ireland,,2021-01-27,199211
Northern Ireland,,2021-01-28,220201
Northern Ireland,,2021-01-29,228211
Northern Ireland,,2021-01-30,238924
Northern Ireland,,2021-01-31,246421
Northern Ireland,,2021-02-01,258311
Northern Ireland,,2021-02-02,271826
Northern Ireland,,2021-02-03,289274
Northern Ireland,,2021-02-04,301279
Northern Ireland,,2021-02-05,316420
Northern Ireland,,2021-02-06,323122
Northern Ireland,,2021-02-07,330941
Northern Ireland,,2021-02-08,345195
Northern Ireland,,2021-02-09,361430
Northern Ireland,,2021-02-10,381894
Northern Ireland,,2021-02-11,401966
Northern Ireland,,2021-02-12,416708
Northern Ireland,,2021-02-13,420077
Northern Ireland,,2021-02-14,426248
Northern Ireland,,2021-02-15,438708
Northern Ireland,,2021-02-16,447685
Northern Ireland,,2021-02-17,457581
Northern Ireland,,2021-02-18,466524
Northern Ireland,,2021-02-19,473670
Northern Ireland,,2021-02-20,476816
Northern Ireland,,2021-02-21,488826
Northern Ireland,,2021-02-22,499206
Northern Ireland,,2021-02-23,509580
Northern Ireland,,2021-02-24,523230
Northern Ireland,,2021-02-25,537086
Northern Ireland,,2021-02-26,548294
Northern Ireland,,2021-02-27,553661
Northern Ireland,,2021-02-28,558597
Northern Ireland,,2021-03-01,572759
Northern Ireland,,2021-03-02,582881
Northern Ireland,,2021-03-03,596860
Northern Ireland,,2021-03-04,609798
Northern Ireland,,2021-03-05,619315
Northern Ireland,,2021-03-06,625144
Northern Ireland,,2021-03-07,631654
Northern Ireland,,2021-03-08,641121
Northern Ireland,,2021-03-09,648028
Northern Ireland,,2021-03-10,655643
Northern Ireland,,2021-03-11,664029
Northern Ireland,,2021-03-12,671514
Northern Ireland,,2021-03-13,677602
Northern Ireland,,2021-03-14,684097
Northern Ireland,,2021-03-15,692264
Northern Ireland,,2021-03-16,704747
Northern Ireland,,2021-03-17,713392
Northern Ireland,,2021-03-18,726290
Northern Ireland,,2021-03-19,738286
Northern Ireland,,2021-03-20,746254
Northern Ireland,,2021-03-21,776211
Northern Ireland,,2021-03-23,791117
Northern Ireland,,2021-03-24,808241
Northern Ireland,,2021-03-25,825310
Northern Ireland,,2021-03-26,839609
Northern Ireland,,2021-03-27,850041
Northern Ireland,,2021-03-28,855488
Northern Ireland,,2021-03-29,872751
Northern Ireland,,2021-03-30,887598
Northern Ireland,,2021-03-31,901766
Northern Ireland,,2021-04-01,918459
Northern Ireland,,2021-04-02,932502
Northern Ireland,,2021-04-03,939591
Northern Ireland,,2021-04-04,943750
Northern Ireland,,2021-04-05,950868
Northern Ireland,,2021-04-06,958783
Northern Ireland,,2021-04-07,973182
Northern Ireland,,2021-04-08,987819
Northern Ireland,,2021-04-09,1003165
Norway,NOR,2020-12-27,5
Norway,NOR,2020-12-28,609
Norway,NOR,2020-12-29,1676
Norway,NOR,2020-12-30,2103
Norway,NOR,2020-12-31,2175
Norway,NOR,2021-01-01,2181
Norway,NOR,2021-01-02,2181
Norway,NOR,2021-01-03,2184
Norway,NOR,2021-01-04,2190
Norway,NOR,2021-01-05,5575
Norway,NOR,2021-01-06,14643
Norway,NOR,2021-01-07,21195
Norway,NOR,2021-01-08,22811
Norway,NOR,2021-01-09,22946
Norway,NOR,2021-01-10,23054
Norway,NOR,2021-01-11,23410
Norway,NOR,2021-01-12,27670
Norway,NOR,2021-01-13,37460
Norway,NOR,2021-01-14,45935
Norway,NOR,2021-01-15,50413
Norway,NOR,2021-01-16,51160
Norway,NOR,2021-01-17,51514
Norway,NOR,2021-01-18,53081
Norway,NOR,2021-01-19,58444
Norway,NOR,2021-01-20,69199
Norway,NOR,2021-01-21,77809
Norway,NOR,2021-01-22,81133
Norway,NOR,2021-01-23,81492
Norway,NOR,2021-01-24,81559
Norway,NOR,2021-01-25,82140
Norway,NOR,2021-01-26,86561
Norway,NOR,2021-01-27,105574
Norway,NOR,2021-01-28,123049
Norway,NOR,2021-01-29,128970
Norway,NOR,2021-01-30,129290
Norway,NOR,2021-01-31,129444
Norway,NOR,2021-02-01,129946
Norway,NOR,2021-02-02,139444
Norway,NOR,2021-02-03,172922
Norway,NOR,2021-02-04,207571
Norway,NOR,2021-02-05,223066
Norway,NOR,2021-02-06,224612
Norway,NOR,2021-02-07,225232
Norway,NOR,2021-02-08,226277
Norway,NOR,2021-02-09,235064
Norway,NOR,2021-02-10,266729
Norway,NOR,2021-02-11,296255
Norway,NOR,2021-02-12,307920
Norway,NOR,2021-02-13,309120
Norway,NOR,2021-02-14,309234
Norway,NOR,2021-02-15,310790
Norway,NOR,2021-02-16,318992
Norway,NOR,2021-02-17,351016
Norway,NOR,2021-02-18,380736
Norway,NOR,2021-02-19,396272
Norway,NOR,2021-02-20,396947
Norway,NOR,2021-02-21,397108
Norway,NOR,2021-02-22,399822
Norway,NOR,2021-02-23,410777
Norway,NOR,2021-02-24,444193
Norway,NOR,2021-02-25,480492
Norway,NOR,2021-02-26,498762
Norway,NOR,2021-02-27,499405
Norway,NOR,2021-02-28,500102
Norway,NOR,2021-03-01,506092
Norway,NOR,2021-03-02,520450
Norway,NOR,2021-03-03,556180
Norway,NOR,2021-03-04,590919
Norway,NOR,2021-03-05,609347
Norway,NOR,2021-03-06,610208
Norway,NOR,2021-03-07,610302
Norway,NOR,2021-03-08,615268
Norway,NOR,2021-03-09,631990
Norway,NOR,2021-03-10,670214
Norway,NOR,2021-03-11,698745
Norway,NOR,2021-03-12,709368
Norway,NOR,2021-03-13,709707
Norway,NOR,2021-03-14,709819
Norway,NOR,2021-03-15,710355
Norway,NOR,2021-03-16,716630
Norway,NOR,2021-03-17,741214
Norway,NOR,2021-03-18,763610
Norway,NOR,2021-03-19,771333
Norway,NOR,2021-03-20,771813
Norway,NOR,2021-03-21,772068
Norway,NOR,2021-03-22,773657
Norway,NOR,2021-03-23,787703
Norway,NOR,2021-03-24,830426
Norway,NOR,2021-03-25,871410
Norway,NOR,2021-03-26,889872
Norway,NOR,2021-03-27,890471
Norway,NOR,2021-03-28,890803
Norway,NOR,2021-03-29,895557
Norway,NOR,2021-03-30,931523
Norway,NOR,2021-03-31,974771
Norway,NOR,2021-04-01,985640
Norway,NOR,2021-04-02,990590
Norway,NOR,2021-04-03,990856
Norway,NOR,2021-04-04,991287
Norway,NOR,2021-04-05,992651
Norway,NOR,2021-04-06,1013667
Norway,NOR,2021-04-07,1075117
Norway,NOR,2021-04-08,1131328
Oceania,,2021-02-15,0
Oceania,,2021-02-16,0
Oceania,,2021-02-17,0
Oceania,,2021-02-18,0
Oceania,,2021-02-19,30
Oceania,,2021-02-20,100
Oceania,,2021-02-21,100
Oceania,,2021-02-22,120
Oceania,,2021-02-23,2979
Oceania,,2021-02-24,7908
Oceania,,2021-02-25,18500
Oceania,,2021-02-26,26000
Oceania,,2021-02-27,31000
Oceania,,2021-02-28,33394
Oceania,,2021-03-01,35202
Oceania,,2021-03-02,43407
Oceania,,2021-03-03,60271
Oceania,,2021-03-04,70439
Oceania,,2021-03-05,81298
Oceania,,2021-03-06,86371
Oceania,,2021-03-07,90776
Oceania,,2021-03-08,95800
Oceania,,2021-03-09,104339
Oceania,,2021-03-10,124200
Oceania,,2021-03-11,143000
Oceania,,2021-03-12,153103
Oceania,,2021-03-13,177294
Oceania,,2021-03-14,180551
Oceania,,2021-03-15,182781
Oceania,,2021-03-16,200437
Oceania,,2021-03-17,230557
Oceania,,2021-03-18,253057
Oceania,,2021-03-19,267754
Oceania,,2021-03-20,280831
Oceania,,2021-03-21,284019
Oceania,,2021-03-22,309184
Oceania,,2021-03-23,334525
Oceania,,2021-03-24,396754
Oceania,,2021-03-25,449910
Oceania,,2021-03-26,501655
Oceania,,2021-03-27,547965
Oceania,,2021-03-28,553020
Oceania,,2021-03-29,583261
Oceania,,2021-03-30,639023
Oceania,,2021-03-31,741015
Oceania,,2021-04-01,814994
Oceania,,2021-04-02,894277
Oceania,,2021-04-03,899082
Oceania,,2021-04-04,914098
Oceania,,2021-04-05,915225
Oceania,,2021-04-06,947519
Oceania,,2021-04-07,1012870
Oceania,,2021-04-08,1088681
Oceania,,2021-04-09,1170047
Oceania,,2021-04-10,1231402
Oman,OMN,2020-12-28,1717
Oman,OMN,2020-12-29,3363
Oman,OMN,2020-12-30,5043
Oman,OMN,2020-12-31,6516
Oman,OMN,2021-01-02,7231
Oman,OMN,2021-01-03,8826
Oman,OMN,2021-01-04,10728
Oman,OMN,2021-01-05,12751
Oman,OMN,2021-01-06,14005
Oman,OMN,2021-01-07,14911
Oman,OMN,2021-01-08,14980
Oman,OMN,2021-01-09,15023
Oman,OMN,2021-01-10,15907
Oman,OMN,2021-01-11,18287
Oman,OMN,2021-01-12,20649
Oman,OMN,2021-01-13,22749
Oman,OMN,2021-01-14,24204
Oman,OMN,2021-01-16,24773
Oman,OMN,2021-01-17,25446
Oman,OMN,2021-01-18,26758
Oman,OMN,2021-01-19,28049
Oman,OMN,2021-01-20,29548
Oman,OMN,2021-01-23,30675
Oman,OMN,2021-01-24,32765
Oman,OMN,2021-01-25,34606
Oman,OMN,2021-01-26,36206
Oman,OMN,2021-01-27,37045
Oman,OMN,2021-02-08,39146
Oman,OMN,2021-02-09,41192
Oman,OMN,2021-02-10,43233
Oman,OMN,2021-02-11,45065
Oman,OMN,2021-02-12,46829
Oman,OMN,2021-02-13,47198
Oman,OMN,2021-02-14,48819
Oman,OMN,2021-02-15,50100
Oman,OMN,2021-02-16,56847
Oman,OMN,2021-02-17,58255
Oman,OMN,2021-02-18,59878
Oman,OMN,2021-02-19,61971
Oman,OMN,2021-02-20,62487
Oman,OMN,2021-02-21,64538
Oman,OMN,2021-02-22,66103
Oman,OMN,2021-02-23,67660
Oman,OMN,2021-03-09,94518
Oman,OMN,2021-03-10,98168
Oman,OMN,2021-03-15,105003
Oman,OMN,2021-03-17,109844
Oman,OMN,2021-03-22,120837
Oman,OMN,2021-03-24,129198
Oman,OMN,2021-03-29,139897
Oman,OMN,2021-03-31,151512
Oman,OMN,2021-04-05,171055
Pakistan,PAK,2021-02-02,0
Pakistan,PAK,2021-02-10,27228
Pakistan,PAK,2021-02-17,52768
Pakistan,PAK,2021-02-21,72882
Pakistan,PAK,2021-03-14,350000
Pakistan,PAK,2021-03-31,800000
Palestine,PSE,2021-03-30,81942
Palestine,PSE,2021-03-31,87066
Palestine,PSE,2021-04-01,93217
Palestine,PSE,2021-04-03,100386
Palestine,PSE,2021-04-04,102755
Palestine,PSE,2021-04-05,111880
Palestine,PSE,2021-04-06,121326
Palestine,PSE,2021-04-07,132392
Palestine,PSE,2021-04-08,143142
Panama,PAN,2021-01-19,0
Panama,PAN,2021-01-20,641
Panama,PAN,2021-01-21,2728
Panama,PAN,2021-01-22,5081
Panama,PAN,2021-01-23,5594
Panama,PAN,2021-01-24,6420
Panama,PAN,2021-01-25,6597
Panama,PAN,2021-01-26,7497
Panama,PAN,2021-01-27,8546
Panama,PAN,2021-01-28,8723
Panama,PAN,2021-01-29,8772
Panama,PAN,2021-01-30,8772
Panama,PAN,2021-01-31,8772
Panama,PAN,2021-02-01,10549
Panama,PAN,2021-02-02,12013
Panama,PAN,2021-02-03,12362
Panama,PAN,2021-02-04,12428
Panama,PAN,2021-02-05,12441
Panama,PAN,2021-02-06,12441
Panama,PAN,2021-02-07,12441
Panama,PAN,2021-02-08,12441
Panama,PAN,2021-02-09,12441
Panama,PAN,2021-02-10,12441
Panama,PAN,2021-02-11,12441
Panama,PAN,2021-02-12,12441
Panama,PAN,2021-02-13,12441
Panama,PAN,2021-02-14,12441
Panama,PAN,2021-02-15,12441
Panama,PAN,2021-02-16,12441
Panama,PAN,2021-02-17,12772
Panama,PAN,2021-02-18,13372
Panama,PAN,2021-02-19,36114
Panama,PAN,2021-02-20,45535
Panama,PAN,2021-02-21,47848
Panama,PAN,2021-02-22,56210
Panama,PAN,2021-02-23,60088
Panama,PAN,2021-02-24,70578
Panama,PAN,2021-02-25,89419
Panama,PAN,2021-02-26,106667
Panama,PAN,2021-02-27,114529
Panama,PAN,2021-02-28,117658
Panama,PAN,2021-03-01,122305
Panama,PAN,2021-03-02,128132
Panama,PAN,2021-03-03,132610
Panama,PAN,2021-03-04,150411
Panama,PAN,2021-03-05,166931
Panama,PAN,2021-03-06,194715
Panama,PAN,2021-03-07,208415
Panama,PAN,2021-03-08,211751
Panama,PAN,2021-03-09,214492
Panama,PAN,2021-03-10,224765
Panama,PAN,2021-03-11,233365
Panama,PAN,2021-03-12,245177
Panama,PAN,2021-03-13,252313
Panama,PAN,2021-03-14,253800
Panama,PAN,2021-03-15,259843
Panama,PAN,2021-03-16,266298
Panama,PAN,2021-03-18,287086
Panama,PAN,2021-03-19,297165
Panama,PAN,2021-03-20,309324
Panama,PAN,2021-03-21,309660
Panama,PAN,2021-03-22,310108
Panama,PAN,2021-03-23,312761
Panama,PAN,2021-03-24,320079
Panama,PAN,2021-03-25,329822
Panama,PAN,2021-03-26,342716
Panama,PAN,2021-03-27,352876
Panama,PAN,2021-03-28,357431
Panama,PAN,2021-03-29,358277
Panama,PAN,2021-03-30,364079
Panama,PAN,2021-03-31,370793
Panama,PAN,2021-04-01,373491
Panama,PAN,2021-04-05,387580
Panama,PAN,2021-04-06,408618
Panama,PAN,2021-04-07,440787
Panama,PAN,2021-04-08,456929
Panama,PAN,2021-04-09,478146
Panama,PAN,2021-04-10,490911
Papua New Guinea,PNG,2021-03-29,0
Papua New Guinea,PNG,2021-04-04,250
Paraguay,PRY,2021-02-21,0
Paraguay,PRY,2021-02-22,200
Paraguay,PRY,2021-02-23,545
Paraguay,PRY,2021-02-24,1000
Paraguay,PRY,2021-02-25,1360
Paraguay,PRY,2021-02-26,1520
Paraguay,PRY,2021-03-02,1630
Paraguay,PRY,2021-03-03,1695
Paraguay,PRY,2021-03-04,1725
Paraguay,PRY,2021-03-07,1775
Paraguay,PRY,2021-03-08,1875
Paraguay,PRY,2021-03-09,1930
Paraguay,PRY,2021-03-10,2891
Paraguay,PRY,2021-03-11,4720
Paraguay,PRY,2021-03-12,7848
Paraguay,PRY,2021-03-13,9908
Paraguay,PRY,2021-03-14,11643
Paraguay,PRY,2021-03-15,12078
Paraguay,PRY,2021-03-16,13053
Paraguay,PRY,2021-03-17,13929
Paraguay,PRY,2021-03-18,14467
Paraguay,PRY,2021-03-19,14707
Paraguay,PRY,2021-03-20,14708
Paraguay,PRY,2021-03-22,14734
Paraguay,PRY,2021-03-23,18874
Paraguay,PRY,2021-03-24,24373
Paraguay,PRY,2021-03-25,30038
Paraguay,PRY,2021-03-26,34826
Paraguay,PRY,2021-03-27,36954
Paraguay,PRY,2021-03-28,38171
Paraguay,PRY,2021-03-29,41542
Paraguay,PRY,2021-03-30,43629
Paraguay,PRY,2021-03-31,45328
Paraguay,PRY,2021-04-01,45494
Paraguay,PRY,2021-04-02,46081
Paraguay,PRY,2021-04-03,46385
Paraguay,PRY,2021-04-04,46387
Paraguay,PRY,2021-04-05,46940
Paraguay,PRY,2021-04-06,47564
Paraguay,PRY,2021-04-07,48684
Peru,PER,2021-02-09,3837
Peru,PER,2021-02-10,20413
Peru,PER,2021-02-11,54263
Peru,PER,2021-02-12,86623
Peru,PER,2021-02-13,105545
Peru,PER,2021-02-14,110740
Peru,PER,2021-02-15,122302
Peru,PER,2021-02-16,129629
Peru,PER,2021-02-17,133359
Peru,PER,2021-02-18,140245
Peru,PER,2021-02-19,169685
Peru,PER,2021-02-20,195259
Peru,PER,2021-02-21,199492
Peru,PER,2021-02-22,227322
Peru,PER,2021-02-23,253851
Peru,PER,2021-02-24,275918
Peru,PER,2021-02-25,291358
Peru,PER,2021-02-26,306863
Peru,PER,2021-02-27,313680
Peru,PER,2021-02-28,314689
Peru,PER,2021-03-01,323793
Peru,PER,2021-03-02,331861
Peru,PER,2021-03-03,349400
Peru,PER,2021-03-04,379448
Peru,PER,2021-03-05,413998
Peru,PER,2021-03-06,431208
Peru,PER,2021-03-07,433349
Peru,PER,2021-03-08,458726
Peru,PER,2021-03-09,481190
Peru,PER,2021-03-10,497703
Peru,PER,2021-03-11,510527
Peru,PER,2021-03-12,533597
Peru,PER,2021-03-13,565524
Peru,PER,2021-03-14,568670
Peru,PER,2021-03-15,607906
Peru,PER,2021-03-16,648017
Peru,PER,2021-03-17,689340
Peru,PER,2021-03-18,730129
Peru,PER,2021-03-19,769933
Peru,PER,2021-03-20,791852
Peru,PER,2021-03-21,793533
Peru,PER,2021-03-22,808244
Peru,PER,2021-03-23,824334
Peru,PER,2021-03-24,842142
Peru,PER,2021-03-25,856537
Peru,PER,2021-03-26,874534
Peru,PER,2021-03-27,887346
Peru,PER,2021-03-28,889366
Peru,PER,2021-03-29,903537
Peru,PER,2021-03-30,918697
Peru,PER,2021-03-31,935346
Peru,PER,2021-04-01,940014
Peru,PER,2021-04-02,943150
Peru,PER,2021-04-03,950217
Peru,PER,2021-04-04,950721
Peru,PER,2021-04-05,959820
Peru,PER,2021-04-06,976154
Peru,PER,2021-04-07,993310
Peru,PER,2021-04-08,1013337
Peru,PER,2021-04-09,1024841
Philippines,PHL,2021-02-28,0
Philippines,PHL,2021-03-01,756
Philippines,PHL,2021-03-02,2793
Philippines,PHL,2021-03-04,10000
Philippines,PHL,2021-03-06,25138
Philippines,PHL,2021-03-07,29266
Philippines,PHL,2021-03-08,44000
Philippines,PHL,2021-03-09,89077
Philippines,PHL,2021-03-10,114500
Philippines,PHL,2021-03-13,193492
Philippines,PHL,2021-03-15,215997
Philippines,PHL,2021-03-16,216794
Philippines,PHL,2021-03-17,269583
Philippines,PHL,2021-03-18,240297
Philippines,PHL,2021-03-22,336656
Philippines,PHL,2021-03-24,508332
Philippines,PHL,2021-03-27,656331
Philippines,PHL,2021-03-30,738913
Philippines,PHL,2021-04-05,855457
Philippines,PHL,2021-04-06,922898
Poland,POL,2020-12-28,2000
Poland,POL,2020-12-29,6300
Poland,POL,2020-12-30,36300
Poland,POL,2020-12-31,47600
Poland,POL,2021-01-02,50391
Poland,POL,2021-01-03,50833
Poland,POL,2021-01-04,92220
Poland,POL,2021-01-05,140226
Poland,POL,2021-01-06,160359
Poland,POL,2021-01-07,188956
Poland,POL,2021-01-08,198787
Poland,POL,2021-01-09,200022
Poland,POL,2021-01-10,203053
Poland,POL,2021-01-11,257834
Poland,POL,2021-01-12,309620
Poland,POL,2021-01-13,369212
Poland,POL,2021-01-14,410480
Poland,POL,2021-01-15,436963
Poland,POL,2021-01-16,457303
Poland,POL,2021-01-17,469466
Poland,POL,2021-01-18,495164
Poland,POL,2021-01-19,541229
Poland,POL,2021-01-20,591785
Poland,POL,2021-01-21,644999
Poland,POL,2021-01-22,684277
Poland,POL,2021-01-23,701164
Poland,POL,2021-01-24,707474
Poland,POL,2021-01-25,776987
Poland,POL,2021-01-26,905457
Poland,POL,2021-01-27,1008253
Poland,POL,2021-01-28,1097036
Poland,POL,2021-01-29,1141081
Poland,POL,2021-01-30,1156931
Poland,POL,2021-01-31,1176904
Poland,POL,2021-02-01,1231716
Poland,POL,2021-02-02,1342435
Poland,POL,2021-02-03,1461578
Poland,POL,2021-02-04,1566604
Poland,POL,2021-02-05,1617764
Poland,POL,2021-02-06,1641158
Poland,POL,2021-02-07,1656708
Poland,POL,2021-02-09,1773715
Poland,POL,2021-02-11,1993739
Poland,POL,2021-02-12,2071009
Poland,POL,2021-02-13,2107089
Poland,POL,2021-02-14,2122245
Poland,POL,2021-02-15,2159146
Poland,POL,2021-02-16,2230117
Poland,POL,2021-02-17,2384794
Poland,POL,2021-02-18,2556999
Poland,POL,2021-02-19,2660776
Poland,POL,2021-02-20,2697815
Poland,POL,2021-02-21,2715159
Poland,POL,2021-02-22,2759436
Poland,POL,2021-02-24,2990683
Poland,POL,2021-02-26,3269812
Poland,POL,2021-02-28,3336354
Poland,POL,2021-03-01,3383426
Poland,POL,2021-03-03,3619316
Poland,POL,2021-03-04,3791577
Poland,POL,2021-03-06,3951104
Poland,POL,2021-03-08,4004734
Poland,POL,2021-03-09,4086863
Poland,POL,2021-03-11,4391256
Poland,POL,2021-03-12,4487273
Poland,POL,2021-03-13,4517537
Poland,POL,2021-03-14,4530783
Poland,POL,2021-03-15,4557060
Poland,POL,2021-03-16,4605929
Poland,POL,2021-03-17,4738902
Poland,POL,2021-03-18,4893320
Poland,POL,2021-03-19,4983494
Poland,POL,2021-03-20,5014167
Poland,POL,2021-03-21,5026182
Poland,POL,2021-03-22,5077928
Poland,POL,2021-03-23,5193835
Poland,POL,2021-03-24,5381726
Poland,POL,2021-03-26,5755551
Poland,POL,2021-03-28,5882581
Poland,POL,2021-03-30,6081824
Poland,POL,2021-03-31,6270976
Poland,POL,2021-04-01,6462769
Poland,POL,2021-04-02,6614819
Poland,POL,2021-04-04,6658909
Poland,POL,2021-04-05,6665384
Poland,POL,2021-04-07,6999652
Poland,POL,2021-04-08,7263426
Poland,POL,2021-04-10,7635264
Portugal,PRT,2020-12-27,4963
Portugal,PRT,2020-12-28,7754
Portugal,PRT,2020-12-29,20368
Portugal,PRT,2020-12-30,30543
Portugal,PRT,2020-12-31,32749
Portugal,PRT,2021-01-01,32749
Portugal,PRT,2021-01-02,32750
Portugal,PRT,2021-01-03,32750
Portugal,PRT,2021-01-04,33670
Portugal,PRT,2021-01-05,46433
Portugal,PRT,2021-01-06,61454
Portugal,PRT,2021-01-07,71751
Portugal,PRT,2021-01-08,74254
Portugal,PRT,2021-01-09,74352
Portugal,PRT,2021-01-10,74392
Portugal,PRT,2021-01-11,75280
Portugal,PRT,2021-01-12,86162
Portugal,PRT,2021-01-13,99961
Portugal,PRT,2021-01-14,111111
Portugal,PRT,2021-01-15,118597
Portugal,PRT,2021-01-16,120132
Portugal,PRT,2021-01-17,121300
