Entity,Code,Day,people_fully_vaccinated_per_hundred
Canada,CAN,2021-02-05,0.41
Canada,CAN,2021-02-06,0.45
Canada,CAN,2021-02-07,0.47
Canada,CAN,2021-02-08,0.5
Canada,CAN,2021-02-09,0.54
Canada,CAN,2021-02-10,0.59
Canada,CAN,2021-02-11,0.65
Canada,CAN,2021-02-12,0.71
Canada,CAN,2021-02-13,0.76
Canada,CAN,2021-02-14,0.8
Canada,CAN,2021-02-15,0.82
Canada,CAN,2021-02-16,0.87
Canada,CAN,2021-02-17,0.91
Canada,CAN,2021-02-18,0.96
Canada,CAN,2021-02-19,1.03
Canada,CAN,2021-02-20,1.07
Canada,CAN,2021-02-21,1.11
Canada,CAN,2021-02-22,1.19
Canada,CAN,2021-02-23,1.24
Canada,CAN,2021-02-24,1.28
Canada,CAN,2021-02-25,1.32
Canada,CAN,2021-02-26,1.36
Canada,CAN,2021-02-27,1.38
Canada,CAN,2021-02-28,1.39
Canada,CAN,2021-03-01,1.43
Canada,CAN,2021-03-02,1.45
Canada,CAN,2021-03-03,1.47
Canada,CAN,2021-03-04,1.48
Canada,CAN,2021-03-05,1.49
Canada,CAN,2021-03-06,1.49
Canada,CAN,2021-03-07,1.5
Canada,CAN,2021-03-08,1.53
Canada,CAN,2021-03-09,1.53
Canada,CAN,2021-03-10,1.55
Canada,CAN,2021-03-11,1.56
Canada,CAN,2021-03-12,1.57
Canada,CAN,2021-03-13,1.57
Canada,CAN,2021-03-14,1.58
Canada,CAN,2021-03-15,1.59
Canada,CAN,2021-03-16,1.6
Canada,CAN,2021-03-17,1.62
Canada,CAN,2021-03-18,1.63
Canada,CAN,2021-03-19,1.65
Canada,CAN,2021-03-20,1.66
Canada,CAN,2021-03-21,1.67
Canada,CAN,2021-03-22,1.68
Canada,CAN,2021-03-23,1.69
Canada,CAN,2021-03-24,1.7
Canada,CAN,2021-03-25,1.72
Canada,CAN,2021-03-26,1.74
Canada,CAN,2021-03-27,1.76
Canada,CAN,2021-03-28,1.77
Canada,CAN,2021-03-29,1.78
Canada,CAN,2021-03-30,1.8
Canada,CAN,2021-03-31,1.82
Canada,CAN,2021-04-01,1.84
Canada,CAN,2021-04-02,1.86
Canada,CAN,2021-04-03,1.87
Canada,CAN,2021-04-04,1.87
Canada,CAN,2021-04-05,1.9
Canada,CAN,2021-04-06,1.94
Canada,CAN,2021-04-07,1.98
Canada,CAN,2021-04-08,2.02
Canada,CAN,2021-04-09,2.07
Canada,CAN,2021-04-10,2.1
Cayman Islands,CYM,2021-02-04,4.86
Cayman Islands,CYM,2021-02-09,7.26
Cayman Islands,CYM,2021-02-10,7.87
Cayman Islands,CYM,2021-02-12,9.69
Cayman Islands,CYM,2021-02-17,10.56
Cayman Islands,CYM,2021-02-19,10.66
Cayman Islands,CYM,2021-02-20,11.62
Cayman Islands,CYM,2021-02-23,11.71
Cayman Islands,CYM,2021-02-24,11.8
Cayman Islands,CYM,2021-03-05,13.51
Cayman Islands,CYM,2021-03-12,15.39
Cayman Islands,CYM,2021-03-16,17.72
Cayman Islands,CYM,2021-03-18,18.79
Cayman Islands,CYM,2021-03-19,19.51
Cayman Islands,CYM,2021-03-22,20.61
Cayman Islands,CYM,2021-03-24,22.48
Cayman Islands,CYM,2021-03-25,23.52
Cayman Islands,CYM,2021-03-29,27.33
Cayman Islands,CYM,2021-03-31,29.04
Cayman Islands,CYM,2021-04-01,30.67
Cayman Islands,CYM,2021-04-07,33.74
Cayman Islands,CYM,2021-04-08,35.9
Cayman Islands,CYM,2021-04-09,37.36
Chile,CHL,2021-01-13,0.01
Chile,CHL,2021-01-14,0.03
Chile,CHL,2021-01-15,0.04
Chile,CHL,2021-01-16,0.04
Chile,CHL,2021-01-17,0.04
Chile,CHL,2021-01-18,0.04
Chile,CHL,2021-01-19,0.04
Chile,CHL,2021-01-20,0.04
Chile,CHL,2021-01-21,0.04
Chile,CHL,2021-01-22,0.04
Chile,CHL,2021-01-23,0.04
Chile,CHL,2021-01-24,0.04
Chile,CHL,2021-01-25,0.05
Chile,CHL,2021-01-26,0.05
Chile,CHL,2021-01-27,0.05
Chile,CHL,2021-01-28,0.05
Chile,CHL,2021-01-29,0.05
Chile,CHL,2021-01-30,0.05
Chile,CHL,2021-01-31,0.05
Chile,CHL,2021-02-01,0.05
Chile,CHL,2021-02-02,0.05
Chile,CHL,2021-02-03,0.05
Chile,CHL,2021-02-04,0.07
Chile,CHL,2021-02-05,0.07
Chile,CHL,2021-02-06,0.07
Chile,CHL,2021-02-07,0.07
Chile,CHL,2021-02-08,0.13
Chile,CHL,2021-02-09,0.23
Chile,CHL,2021-02-10,0.28
Chile,CHL,2021-02-11,0.29
Chile,CHL,2021-02-12,0.29
Chile,CHL,2021-02-13,0.29
Chile,CHL,2021-02-14,0.29
Chile,CHL,2021-02-15,0.29
Chile,CHL,2021-02-16,0.29
Chile,CHL,2021-02-17,0.29
Chile,CHL,2021-02-18,0.29
Chile,CHL,2021-02-19,0.29
Chile,CHL,2021-02-20,0.29
Chile,CHL,2021-02-21,0.29
Chile,CHL,2021-02-22,0.29
Chile,CHL,2021-02-23,0.29
Chile,CHL,2021-02-24,0.29
Chile,CHL,2021-02-25,0.29
Chile,CHL,2021-02-26,0.29
Chile,CHL,2021-02-27,0.29
Chile,CHL,2021-02-28,0.29
Chile,CHL,2021-03-01,0.3
Chile,CHL,2021-03-02,0.36
Chile,CHL,2021-03-03,1.17
Chile,CHL,2021-03-04,2.03
Chile,CHL,2021-03-05,2.88
Chile,CHL,2021-03-06,3
Chile,CHL,2021-03-07,3.04
Chile,CHL,2021-03-08,4.16
Chile,CHL,2021-03-09,5.4
Chile,CHL,2021-03-10,6.79
Chile,CHL,2021-03-11,8.07
Chile,CHL,2021-03-12,9.24
Chile,CHL,2021-03-13,9.37
Chile,CHL,2021-03-14,9.39
Chile,CHL,2021-03-15,10.82
Chile,CHL,2021-03-16,12.09
Chile,CHL,2021-03-17,13.22
Chile,CHL,2021-03-18,14.19
Chile,CHL,2021-03-19,15
Chile,CHL,2021-03-20,15.06
Chile,CHL,2021-03-21,15.06
Chile,CHL,2021-03-22,15.7
Chile,CHL,2021-03-23,16.17
Chile,CHL,2021-03-24,16.51
Chile,CHL,2021-03-25,16.8
Chile,CHL,2021-03-26,17.06
Chile,CHL,2021-03-27,17.08
Chile,CHL,2021-03-28,17.08
Chile,CHL,2021-03-29,17.68
Chile,CHL,2021-03-30,18.44
Chile,CHL,2021-03-31,19.24
Chile,CHL,2021-04-01,20.12
Chile,CHL,2021-04-02,20.15
Chile,CHL,2021-04-03,20.15
Chile,CHL,2021-04-04,20.15
Chile,CHL,2021-04-05,21.22
Chile,CHL,2021-04-06,21.99
Chile,CHL,2021-04-07,22.71
Chile,CHL,2021-04-08,23.55
Chile,CHL,2021-04-09,24.29
Colombia,COL,2021-03-13,0.07
Colombia,COL,2021-03-14,0.08
Colombia,COL,2021-03-15,0.09
Colombia,COL,2021-03-16,0.09
Colombia,COL,2021-03-17,0.1
Colombia,COL,2021-03-18,0.11
Colombia,COL,2021-03-19,0.11
Colombia,COL,2021-03-20,0.11
Colombia,COL,2021-03-21,0.11
Colombia,COL,2021-03-22,0.12
Colombia,COL,2021-03-23,0.12
Colombia,COL,2021-03-24,0.15
Colombia,COL,2021-03-25,0.23
Colombia,COL,2021-03-26,0.29
Colombia,COL,2021-03-27,0.35
Colombia,COL,2021-03-28,0.38
Colombia,COL,2021-03-29,0.45
Colombia,COL,2021-03-30,0.52
Colombia,COL,2021-03-31,0.56
Colombia,COL,2021-04-01,0.66
Colombia,COL,2021-04-02,0.72
Colombia,COL,2021-04-03,0.77
Colombia,COL,2021-04-04,0.79
Colombia,COL,2021-04-05,0.83
Colombia,COL,2021-04-07,1.07
Colombia,COL,2021-04-08,1.26
Colombia,COL,2021-04-09,1.46
Costa Rica,CRI,2021-01-15,0
Costa Rica,CRI,2021-01-18,0
Costa Rica,CRI,2021-01-25,0.05
Costa Rica,CRI,2021-02-01,0.23
Costa Rica,CRI,2021-02-08,0.56
Costa Rica,CRI,2021-02-15,0.84
Costa Rica,CRI,2021-02-22,0.86
Costa Rica,CRI,2021-03-01,0.91
Costa Rica,CRI,2021-03-05,1.01
Costa Rica,CRI,2021-03-08,1.04
Costa Rica,CRI,2021-03-12,1.06
Costa Rica,CRI,2021-03-15,1.14
Costa Rica,CRI,2021-03-22,2.09
Costa Rica,CRI,2021-03-24,2.64
Costa Rica,CRI,2021-03-29,3.15
Costa Rica,CRI,2021-04-06,4.19
Croatia,HRV,2021-01-25,0.29
Croatia,HRV,2021-02-01,0.61
Croatia,HRV,2021-02-03,0.7
Croatia,HRV,2021-02-04,0.87
Croatia,HRV,2021-02-09,1.02
Croatia,HRV,2021-02-11,1.17
Croatia,HRV,2021-02-15,1.29
Croatia,HRV,2021-02-18,1.34
Croatia,HRV,2021-02-22,1.41
Croatia,HRV,2021-02-24,1.42
Croatia,HRV,2021-02-25,1.43
Croatia,HRV,2021-03-01,1.46
Croatia,HRV,2021-03-04,1.46
Croatia,HRV,2021-03-08,1.54
Croatia,HRV,2021-03-12,1.65
Croatia,HRV,2021-03-19,1.86
Croatia,HRV,2021-03-22,1.93
Croatia,HRV,2021-03-26,1.97
Croatia,HRV,2021-03-28,1.99
Croatia,HRV,2021-03-31,2.18
Croatia,HRV,2021-04-01,2.25
Croatia,HRV,2021-04-02,2.34
Croatia,HRV,2021-04-04,2.4
Croatia,HRV,2021-04-06,2.41
Croatia,HRV,2021-04-07,2.46
Croatia,HRV,2021-04-08,2.5
Cyprus,CYP,2021-01-23,0.23
Cyprus,CYP,2021-01-30,0.63
Cyprus,CYP,2021-02-06,1.14
Cyprus,CYP,2021-02-13,1.69
Cyprus,CYP,2021-02-20,2.19
Cyprus,CYP,2021-02-23,2.32
Cyprus,CYP,2021-02-26,2.58
Cyprus,CYP,2021-03-07,3.28
Cyprus,CYP,2021-03-20,4.11
Cyprus,CYP,2021-04-03,5.35
Cyprus,CYP,2021-04-07,5.76
Cyprus,CYP,2021-04-09,5.97
Czechia,CZE,2021-01-16,0
Czechia,CZE,2021-01-17,0.01
Czechia,CZE,2021-01-18,0.02
Czechia,CZE,2021-01-19,0.05
Czechia,CZE,2021-01-20,0.07
Czechia,CZE,2021-01-21,0.09
Czechia,CZE,2021-01-22,0.1
Czechia,CZE,2021-01-23,0.11
Czechia,CZE,2021-01-24,0.11
Czechia,CZE,2021-01-25,0.14
Czechia,CZE,2021-01-26,0.18
Czechia,CZE,2021-01-27,0.22
Czechia,CZE,2021-01-28,0.28
Czechia,CZE,2021-01-29,0.35
Czechia,CZE,2021-01-30,0.36
Czechia,CZE,2021-01-31,0.37
Czechia,CZE,2021-02-01,0.44
Czechia,CZE,2021-02-02,0.54
Czechia,CZE,2021-02-03,0.64
Czechia,CZE,2021-02-04,0.76
Czechia,CZE,2021-02-05,0.86
Czechia,CZE,2021-02-06,0.88
Czechia,CZE,2021-02-07,0.9
Czechia,CZE,2021-02-08,1.01
Czechia,CZE,2021-02-09,1.12
Czechia,CZE,2021-02-10,1.24
Czechia,CZE,2021-02-11,1.39
Czechia,CZE,2021-02-12,1.53
Czechia,CZE,2021-02-13,1.56
Czechia,CZE,2021-02-14,1.57
Czechia,CZE,2021-02-15,1.66
Czechia,CZE,2021-02-16,1.74
Czechia,CZE,2021-02-17,1.82
Czechia,CZE,2021-02-18,1.89
Czechia,CZE,2021-02-19,1.96
Czechia,CZE,2021-02-20,1.97
Czechia,CZE,2021-02-21,1.98
Czechia,CZE,2021-02-22,2.03
Czechia,CZE,2021-02-23,2.1
Czechia,CZE,2021-02-24,2.15
Czechia,CZE,2021-02-25,2.21
Czechia,CZE,2021-02-26,2.25
Czechia,CZE,2021-02-27,2.26
Czechia,CZE,2021-02-28,2.26
Czechia,CZE,2021-03-01,2.3
Czechia,CZE,2021-03-02,2.33
Czechia,CZE,2021-03-03,2.37
Czechia,CZE,2021-03-04,2.41
Czechia,CZE,2021-03-05,2.46
Czechia,CZE,2021-03-06,2.47
Czechia,CZE,2021-03-07,2.48
Czechia,CZE,2021-03-08,2.52
Czechia,CZE,2021-03-09,2.58
Czechia,CZE,2021-03-10,2.65
Czechia,CZE,2021-03-11,2.72
Czechia,CZE,2021-03-12,2.8
Czechia,CZE,2021-03-13,2.81
Czechia,CZE,2021-03-14,2.82
Czechia,CZE,2021-03-15,2.91
Czechia,CZE,2021-03-16,3
Czechia,CZE,2021-03-17,3.1
Czechia,CZE,2021-03-18,3.21
Czechia,CZE,2021-03-19,3.34
Czechia,CZE,2021-03-20,3.36
Czechia,CZE,2021-03-21,3.37
Czechia,CZE,2021-03-22,3.49
Czechia,CZE,2021-03-23,3.61
Czechia,CZE,2021-03-24,3.76
Czechia,CZE,2021-03-25,3.92
Czechia,CZE,2021-03-26,4.08
Czechia,CZE,2021-03-27,4.13
Czechia,CZE,2021-03-28,4.17
Czechia,CZE,2021-03-29,4.36
Czechia,CZE,2021-03-30,4.56
Czechia,CZE,2021-03-31,4.81
Czechia,CZE,2021-04-01,5.11
Czechia,CZE,2021-04-02,5.22
Czechia,CZE,2021-04-03,5.32
Czechia,CZE,2021-04-04,5.41
Czechia,CZE,2021-04-05,5.47
Czechia,CZE,2021-04-06,5.74
Czechia,CZE,2021-04-07,5.94
Czechia,CZE,2021-04-08,6.22
Czechia,CZE,2021-04-09,6.48
Czechia,CZE,2021-04-10,6.61
Denmark,DNK,2021-01-15,0
Denmark,DNK,2021-01-16,0
Denmark,DNK,2021-01-17,0.01
Denmark,DNK,2021-01-18,0.05
Denmark,DNK,2021-01-19,0.08
Denmark,DNK,2021-01-20,0.12
Denmark,DNK,2021-01-21,0.16
Denmark,DNK,2021-01-22,0.25
Denmark,DNK,2021-01-23,0.38
Denmark,DNK,2021-01-24,0.49
Denmark,DNK,2021-01-25,0.53
Denmark,DNK,2021-01-26,0.56
Denmark,DNK,2021-01-27,0.64
Denmark,DNK,2021-01-28,0.78
Denmark,DNK,2021-01-29,1.09
Denmark,DNK,2021-01-30,1.32
Denmark,DNK,2021-01-31,1.53
Denmark,DNK,2021-02-01,1.67
Denmark,DNK,2021-02-02,1.72
Denmark,DNK,2021-02-03,1.82
Denmark,DNK,2021-02-04,2.01
Denmark,DNK,2021-02-05,2.24
Denmark,DNK,2021-02-06,2.36
Denmark,DNK,2021-02-07,2.42
Denmark,DNK,2021-02-08,2.55
Denmark,DNK,2021-02-09,2.63
Denmark,DNK,2021-02-10,2.7
Denmark,DNK,2021-02-11,2.74
Denmark,DNK,2021-02-12,2.87
Denmark,DNK,2021-02-13,2.89
Denmark,DNK,2021-02-14,2.9
Denmark,DNK,2021-02-15,2.95
Denmark,DNK,2021-02-16,2.98
Denmark,DNK,2021-02-17,2.98
Denmark,DNK,2021-02-18,2.99
Denmark,DNK,2021-02-19,3.01
Denmark,DNK,2021-02-20,3.02
Denmark,DNK,2021-02-21,3.02
Denmark,DNK,2021-02-22,3.04
Denmark,DNK,2021-02-23,3.07
Denmark,DNK,2021-02-24,3.11
Denmark,DNK,2021-02-25,3.12
Denmark,DNK,2021-02-26,3.14
Denmark,DNK,2021-02-27,3.16
Denmark,DNK,2021-02-28,3.19
Denmark,DNK,2021-03-01,3.21
Denmark,DNK,2021-03-02,3.23
Denmark,DNK,2021-03-03,3.25
Denmark,DNK,2021-03-04,3.28
Denmark,DNK,2021-03-05,3.38
Denmark,DNK,2021-03-06,3.44
Denmark,DNK,2021-03-07,3.52
Denmark,DNK,2021-03-08,3.63
Denmark,DNK,2021-03-09,3.76
Denmark,DNK,2021-03-10,3.88
Denmark,DNK,2021-03-11,4.02
Denmark,DNK,2021-03-12,4.21
Denmark,DNK,2021-03-13,4.31
Denmark,DNK,2021-03-14,4.47
Denmark,DNK,2021-03-15,4.65
Denmark,DNK,2021-03-16,4.81
Denmark,DNK,2021-03-17,4.97
Denmark,DNK,2021-03-18,5.09
Denmark,DNK,2021-03-19,5.3
Denmark,DNK,2021-03-20,5.38
Denmark,DNK,2021-03-21,5.46
Denmark,DNK,2021-03-22,5.6
Denmark,DNK,2021-03-23,5.73
Denmark,DNK,2021-03-24,5.97
Denmark,DNK,2021-03-25,6.11
Denmark,DNK,2021-03-26,6.25
Denmark,DNK,2021-03-27,6.3
Denmark,DNK,2021-03-28,6.35
Denmark,DNK,2021-03-29,6.46
Denmark,DNK,2021-03-30,6.56
Denmark,DNK,2021-03-31,6.74
Denmark,DNK,2021-04-01,6.86
Denmark,DNK,2021-04-02,6.98
Denmark,DNK,2021-04-03,7.02
Denmark,DNK,2021-04-04,7.05
Denmark,DNK,2021-04-05,7.07
Denmark,DNK,2021-04-06,7.18
Denmark,DNK,2021-04-07,7.32
Denmark,DNK,2021-04-08,7.46
Denmark,DNK,2021-04-09,7.6
Dominica,DMA,2021-04-01,0.47
Dominican Republic,DOM,2021-03-30,0.5
Dominican Republic,DOM,2021-04-01,0.94
Ecuador,ECU,2021-02-17,0.01
Ecuador,ECU,2021-02-24,0.02
Ecuador,ECU,2021-03-01,0.04
Ecuador,ECU,2021-03-04,0.04
Ecuador,ECU,2021-03-05,0.04
Ecuador,ECU,2021-03-08,0.04
Ecuador,ECU,2021-03-09,0.04
Ecuador,ECU,2021-03-11,0.04
Ecuador,ECU,2021-03-12,0.04
Ecuador,ECU,2021-03-13,0.11
Ecuador,ECU,2021-03-15,0.11
Ecuador,ECU,2021-03-21,0.22
Ecuador,ECU,2021-03-23,0.22
Ecuador,ECU,2021-03-24,0.22
Ecuador,ECU,2021-03-26,0.33
Ecuador,ECU,2021-03-27,0.34
Ecuador,ECU,2021-03-29,0.35
Ecuador,ECU,2021-04-01,0.44
Ecuador,ECU,2021-04-04,0.51
Ecuador,ECU,2021-04-05,0.6
Ecuador,ECU,2021-04-06,0.64
England,,2021-01-03,0.04
England,,2021-01-10,0.67
England,,2021-01-11,0.7
England,,2021-01-12,0.72
England,,2021-01-13,0.74
England,,2021-01-14,0.75
England,,2021-01-15,0.75
England,,2021-01-16,0.76
England,,2021-01-17,0.76
England,,2021-01-18,0.77
England,,2021-01-19,0.77
England,,2021-01-20,0.78
England,,2021-01-21,0.78
England,,2021-01-22,0.78
England,,2021-01-23,0.78
England,,2021-01-24,0.78
England,,2021-01-25,0.79
England,,2021-01-26,0.79
England,,2021-01-27,0.79
England,,2021-01-28,0.79
England,,2021-01-29,0.8
England,,2021-01-30,0.81
England,,2021-01-31,0.82
England,,2021-02-01,0.82
England,,2021-02-02,0.82
England,,2021-02-03,0.83
England,,2021-02-04,0.83
England,,2021-02-05,0.84
England,,2021-02-06,0.84
England,,2021-02-07,0.84
England,,2021-02-08,0.84
England,,2021-02-09,0.84
England,,2021-02-10,0.85
England,,2021-02-11,0.86
England,,2021-02-12,0.87
England,,2021-02-13,0.87
England,,2021-02-14,0.87
England,,2021-02-15,0.88
England,,2021-02-16,0.88
England,,2021-02-17,0.89
England,,2021-02-18,0.9
England,,2021-02-19,0.9
England,,2021-02-20,0.91
England,,2021-02-21,0.91
England,,2021-02-22,0.92
England,,2021-02-23,0.94
England,,2021-02-24,0.96
England,,2021-02-25,0.99
England,,2021-02-26,1.02
England,,2021-02-27,1.05
England,,2021-02-28,1.07
England,,2021-03-01,1.09
England,,2021-03-02,1.14
England,,2021-03-03,1.22
England,,2021-03-04,1.3
England,,2021-03-05,1.36
England,,2021-03-06,1.4
England,,2021-03-07,1.42
England,,2021-03-08,1.46
England,,2021-03-09,1.54
England,,2021-03-10,1.67
England,,2021-03-11,1.79
England,,2021-03-12,1.91
England,,2021-03-13,1.98
England,,2021-03-14,2.01
England,,2021-03-15,2.06
England,,2021-03-16,2.18
England,,2021-03-17,2.34
England,,2021-03-18,2.52
England,,2021-03-19,2.7
England,,2021-03-20,2.83
England,,2021-03-21,2.88
England,,2021-03-22,3
England,,2021-03-23,3.23
England,,2021-03-24,3.6
England,,2021-03-25,3.96
England,,2021-03-26,4.4
England,,2021-03-27,4.76
England,,2021-03-28,4.99
England,,2021-03-29,5.23
England,,2021-03-30,5.64
England,,2021-03-31,6.25
England,,2021-04-01,6.98
England,,2021-04-02,7.37
England,,2021-04-03,7.65
England,,2021-04-04,7.72
England,,2021-04-05,7.81
England,,2021-04-06,8.1
England,,2021-04-07,8.76
England,,2021-04-08,9.48
England,,2021-04-09,10.2
Equatorial Guinea,GNQ,2021-03-16,0.06
Equatorial Guinea,GNQ,2021-03-29,0.17
Equatorial Guinea,GNQ,2021-04-01,0.21
Estonia,EST,2021-01-28,0.47
Estonia,EST,2021-01-29,0.57
Estonia,EST,2021-01-30,0.72
Estonia,EST,2021-01-31,0.77
Estonia,EST,2021-02-01,0.78
Estonia,EST,2021-02-02,0.85
Estonia,EST,2021-02-03,0.97
Estonia,EST,2021-02-04,1.08
Estonia,EST,2021-02-05,1.2
Estonia,EST,2021-02-06,1.31
Estonia,EST,2021-02-07,1.32
Estonia,EST,2021-02-08,1.32
Estonia,EST,2021-02-10,1.44
Estonia,EST,2021-02-11,1.51
Estonia,EST,2021-02-12,1.61
Estonia,EST,2021-02-13,1.67
Estonia,EST,2021-02-14,1.68
Estonia,EST,2021-02-15,1.68
Estonia,EST,2021-02-16,1.7
Estonia,EST,2021-02-17,1.75
Estonia,EST,2021-02-18,1.8
Estonia,EST,2021-02-19,1.87
Estonia,EST,2021-02-20,1.95
Estonia,EST,2021-02-21,1.96
Estonia,EST,2021-02-22,1.99
Estonia,EST,2021-02-23,2.06
Estonia,EST,2021-02-24,2.13
Estonia,EST,2021-02-25,2.14
Estonia,EST,2021-02-27,2.53
Estonia,EST,2021-03-01,2.57
Estonia,EST,2021-03-02,2.64
Estonia,EST,2021-03-04,3
Estonia,EST,2021-03-05,3.18
Estonia,EST,2021-03-07,3.31
Estonia,EST,2021-03-09,3.33
Estonia,EST,2021-03-10,3.42
Estonia,EST,2021-03-11,3.6
Estonia,EST,2021-03-13,3.96
Estonia,EST,2021-03-14,3.97
Estonia,EST,2021-03-15,3.97
Estonia,EST,2021-03-16,3.99
Estonia,EST,2021-03-17,4.05
Estonia,EST,2021-03-18,4.07
Estonia,EST,2021-03-19,4.13
Estonia,EST,2021-03-20,4.29
Estonia,EST,2021-03-21,4.3
Estonia,EST,2021-03-22,4.3
Estonia,EST,2021-03-23,4.34
Estonia,EST,2021-03-24,4.35
Estonia,EST,2021-03-25,4.38
Estonia,EST,2021-03-27,4.56
Estonia,EST,2021-03-28,4.58
Estonia,EST,2021-03-29,4.59
Estonia,EST,2021-03-31,4.69
Estonia,EST,2021-04-01,4.8
Estonia,EST,2021-04-02,5.1
Estonia,EST,2021-04-03,5.13
Estonia,EST,2021-04-04,5.17
Estonia,EST,2021-04-05,5.19
Estonia,EST,2021-04-06,5.26
Estonia,EST,2021-04-07,5.35
Estonia,EST,2021-04-08,5.43
Estonia,EST,2021-04-10,5.61
Europe,,2020-12-27,0
Europe,,2020-12-28,0
Europe,,2020-12-29,0
Europe,,2020-12-30,0
Europe,,2020-12-31,0
Europe,,2021-01-01,0
Europe,,2021-01-02,0
Europe,,2021-01-03,0
Europe,,2021-01-04,0
Europe,,2021-01-05,0
Europe,,2021-01-06,0
Europe,,2021-01-07,0
Europe,,2021-01-08,0
Europe,,2021-01-09,0
Europe,,2021-01-10,0.05
Europe,,2021-01-11,0.06
Europe,,2021-01-12,0.06
Europe,,2021-01-13,0.06
Europe,,2021-01-14,0.06
Europe,,2021-01-15,0.06
Europe,,2021-01-16,0.06
Europe,,2021-01-17,0.06
Europe,,2021-01-18,0.07
Europe,,2021-01-19,0.08
Europe,,2021-01-20,0.1
Europe,,2021-01-21,0.11
Europe,,2021-01-22,0.12
Europe,,2021-01-23,0.14
Europe,,2021-01-24,0.15
Europe,,2021-01-25,0.18
Europe,,2021-01-26,0.22
Europe,,2021-01-27,0.25
Europe,,2021-01-28,0.29
Europe,,2021-01-29,0.33
Europe,,2021-01-30,0.37
Europe,,2021-01-31,0.41
Europe,,2021-02-01,0.45
Europe,,2021-02-02,0.51
Europe,,2021-02-03,0.57
Europe,,2021-02-04,0.64
Europe,,2021-02-05,0.7
Europe,,2021-02-06,0.72
Europe,,2021-02-07,0.77
Europe,,2021-02-08,0.8
Europe,,2021-02-09,0.86
Europe,,2021-02-10,1.14
Europe,,2021-02-11,1.21
Europe,,2021-02-12,1.27
Europe,,2021-02-13,1.3
Europe,,2021-02-14,1.36
Europe,,2021-02-15,1.4
Europe,,2021-02-16,1.44
Europe,,2021-02-17,1.5
Europe,,2021-02-18,1.56
Europe,,2021-02-19,1.61
Europe,,2021-02-20,1.63
Europe,,2021-02-21,1.67
Europe,,2021-02-22,1.7
Europe,,2021-02-23,1.77
Europe,,2021-02-24,1.83
Europe,,2021-02-25,1.87
Europe,,2021-02-26,1.93
Europe,,2021-02-27,1.95
Europe,,2021-02-28,1.99
Europe,,2021-03-01,1.94
Europe,,2021-03-02,1.97
Europe,,2021-03-03,2.05
Europe,,2021-03-04,2.13
Europe,,2021-03-05,2.19
Europe,,2021-03-06,2.24
Europe,,2021-03-07,2.28
Europe,,2021-03-08,2.32
Europe,,2021-03-09,2.37
Europe,,2021-03-10,2.47
Europe,,2021-03-11,2.57
Europe,,2021-03-12,2.64
Europe,,2021-03-13,2.7
Europe,,2021-03-14,2.75
Europe,,2021-03-15,2.8
Europe,,2021-03-16,2.85
Europe,,2021-03-17,2.97
Europe,,2021-03-18,3.05
Europe,,2021-03-19,3.14
Europe,,2021-03-20,3.21
Europe,,2021-03-21,3.26
Europe,,2021-03-22,3.34
Europe,,2021-03-23,3.42
Europe,,2021-03-24,3.53
Europe,,2021-03-25,3.64
Europe,,2021-03-26,3.77
Europe,,2021-03-27,3.83
Europe,,2021-03-28,3.9
Europe,,2021-03-29,4.18
Europe,,2021-03-30,4.29
Europe,,2021-03-31,4.44
Europe,,2021-04-01,4.6
Europe,,2021-04-02,4.71
Europe,,2021-04-03,4.78
Europe,,2021-04-04,4.84
Europe,,2021-04-05,4.88
Europe,,2021-04-06,4.99
Europe,,2021-04-07,5.19
Europe,,2021-04-08,5.34
Europe,,2021-04-09,5.48
Europe,,2021-04-10,5.52
European Union,,2020-12-27,0
European Union,,2020-12-28,0
European Union,,2020-12-29,0
European Union,,2020-12-30,0
European Union,,2020-12-31,0
European Union,,2021-01-01,0
European Union,,2021-01-02,0
European Union,,2021-01-03,0
European Union,,2021-01-04,0
European Union,,2021-01-05,0
European Union,,2021-01-06,0
European Union,,2021-01-07,0
European Union,,2021-01-08,0
European Union,,2021-01-09,0
European Union,,2021-01-10,0
European Union,,2021-01-11,0
European Union,,2021-01-12,0
European Union,,2021-01-13,0
European Union,,2021-01-14,0
European Union,,2021-01-15,0
European Union,,2021-01-16,0
European Union,,2021-01-17,0.01
European Union,,2021-01-18,0.02
European Union,,2021-01-19,0.03
European Union,,2021-01-20,0.06
European Union,,2021-01-21,0.08
European Union,,2021-01-22,0.1
European Union,,2021-01-23,0.13
European Union,,2021-01-24,0.15
European Union,,2021-01-25,0.19
European Union,,2021-01-26,0.25
European Union,,2021-01-27,0.31
European Union,,2021-01-28,0.38
European Union,,2021-01-29,0.45
European Union,,2021-01-30,0.5
European Union,,2021-01-31,0.57
European Union,,2021-02-01,0.64
European Union,,2021-02-02,0.73
European Union,,2021-02-03,0.84
European Union,,2021-02-04,0.95
European Union,,2021-02-05,1.04
European Union,,2021-02-06,1.09
European Union,,2021-02-07,1.16
European Union,,2021-02-08,1.22
European Union,,2021-02-09,1.31
European Union,,2021-02-10,1.39
European Union,,2021-02-11,1.5
European Union,,2021-02-12,1.59
European Union,,2021-02-13,1.63
European Union,,2021-02-14,1.7
European Union,,2021-02-15,1.76
European Union,,2021-02-16,1.83
European Union,,2021-02-17,1.91
European Union,,2021-02-18,2.01
