Entity,Code,Day,people_vaccinated
North America,,2021-02-23,47157552
North America,,2021-02-24,47986224
North America,,2021-02-25,49016264
North America,,2021-02-26,50334898
North America,,2021-02-27,51756716
North America,,2021-02-28,53210929
North America,,2021-03-01,54378917
North America,,2021-03-02,55564295
North America,,2021-03-03,56823096
North America,,2021-03-04,58146162
North America,,2021-03-05,59947016
North America,,2021-03-06,61936143
North America,,2021-03-07,63507500
North America,,2021-03-08,64833394
North America,,2021-03-09,66313451
North America,,2021-03-10,68207316
North America,,2021-03-11,70007382
North America,,2021-03-12,72589325
North America,,2021-03-13,75822008
North America,,2021-03-14,76968459
North America,,2021-03-15,78535954
North America,,2021-03-16,79759633
North America,,2021-03-17,81785620
North America,,2021-03-18,83974599
North America,,2021-03-19,85890580
North America,,2021-03-20,88622486
North America,,2021-03-21,90907018
North America,,2021-03-22,92581761
North America,,2021-03-23,93991648
North America,,2021-03-24,96018086
North America,,2021-03-25,98207929
North America,,2021-03-26,100853743
North America,,2021-03-27,103393342
North America,,2021-03-28,105480907
North America,,2021-03-29,107329478
North America,,2021-03-30,108829731
North America,,2021-03-31,111365040
North America,,2021-04-01,113710548
North America,,2021-04-02,116802282
North America,,2021-04-03,119736677
North America,,2021-04-04,121875886
North America,,2021-04-05,123537900
North America,,2021-04-06,124850301
North America,,2021-04-07,127042906
North America,,2021-04-08,129709822
North America,,2021-04-09,132429249
North America,,2021-04-10,135617181
North Macedonia,MKD,2021-02-16,0
North Macedonia,MKD,2021-03-16,5300
North Macedonia,MKD,2021-03-31,7735
North Macedonia,MKD,2021-04-02,8398
North Macedonia,MKD,2021-04-03,9003
North Macedonia,MKD,2021-04-05,12052
North Macedonia,MKD,2021-04-07,15419
North Macedonia,MKD,2021-04-08,18261
North Macedonia,MKD,2021-04-09,21333
North Macedonia,MKD,2021-04-10,24020
Northern Cyprus,OWID_CYN,2021-03-25,53886
Northern Ireland,,2020-12-13,3623
Northern Ireland,,2020-12-20,16068
Northern Ireland,,2020-12-27,31016
Northern Ireland,,2021-01-03,40685
Northern Ireland,,2021-01-10,78005
Northern Ireland,,2021-01-11,84187
Northern Ireland,,2021-01-12,91417
Northern Ireland,,2021-01-13,102701
Northern Ireland,,2021-01-14,114567
Northern Ireland,,2021-01-15,117906
Northern Ireland,,2021-01-16,120387
Northern Ireland,,2021-01-17,125717
Northern Ireland,,2021-01-18,132857
Northern Ireland,,2021-01-19,138436
Northern Ireland,,2021-01-20,144212
Northern Ireland,,2021-01-21,151039
Northern Ireland,,2021-01-22,154366
Northern Ireland,,2021-01-23,155644
Northern Ireland,,2021-01-24,159642
Northern Ireland,,2021-01-25,163317
Northern Ireland,,2021-01-26,168140
Northern Ireland,,2021-01-27,175284
Northern Ireland,,2021-01-28,196131
Northern Ireland,,2021-01-29,204065
Northern Ireland,,2021-01-30,214601
Northern Ireland,,2021-01-31,221809
Northern Ireland,,2021-02-01,233429
Northern Ireland,,2021-02-02,246671
Northern Ireland,,2021-02-03,263735
Northern Ireland,,2021-02-04,275232
Northern Ireland,,2021-02-05,289889
Northern Ireland,,2021-02-06,295915
Northern Ireland,,2021-02-07,303478
Northern Ireland,,2021-02-08,317606
Northern Ireland,,2021-02-09,333658
Northern Ireland,,2021-02-10,353757
Northern Ireland,,2021-02-11,373414
Northern Ireland,,2021-02-12,387771
Northern Ireland,,2021-02-13,391101
Northern Ireland,,2021-02-14,397243
Northern Ireland,,2021-02-15,409507
Northern Ireland,,2021-02-16,418209
Northern Ireland,,2021-02-17,427569
Northern Ireland,,2021-02-18,436143
Northern Ireland,,2021-02-19,442917
Northern Ireland,,2021-02-20,446009
Northern Ireland,,2021-02-21,458030
Northern Ireland,,2021-02-22,468129
Northern Ireland,,2021-02-23,478235
Northern Ireland,,2021-02-24,491593
Northern Ireland,,2021-02-25,505188
Northern Ireland,,2021-02-26,515678
Northern Ireland,,2021-02-27,520996
Northern Ireland,,2021-02-28,525400
Northern Ireland,,2021-03-01,537389
Northern Ireland,,2021-03-02,545019
Northern Ireland,,2021-03-03,556721
Northern Ireland,,2021-03-04,568011
Northern Ireland,,2021-03-05,577219
Northern Ireland,,2021-03-06,582914
Northern Ireland,,2021-03-07,588803
Northern Ireland,,2021-03-08,596527
Northern Ireland,,2021-03-09,601101
Northern Ireland,,2021-03-10,606695
Northern Ireland,,2021-03-11,614629
Northern Ireland,,2021-03-12,621462
Northern Ireland,,2021-03-13,625195
Northern Ireland,,2021-03-14,629461
Northern Ireland,,2021-03-15,634019
Northern Ireland,,2021-03-16,640801
Northern Ireland,,2021-03-17,646190
Northern Ireland,,2021-03-18,655581
Northern Ireland,,2021-03-19,662973
Northern Ireland,,2021-03-20,667758
Northern Ireland,,2021-03-21,687528
Northern Ireland,,2021-03-23,694863
Northern Ireland,,2021-03-24,703334
Northern Ireland,,2021-03-25,711673
Northern Ireland,,2021-03-26,719260
Northern Ireland,,2021-03-27,726589
Northern Ireland,,2021-03-28,730471
Northern Ireland,,2021-03-29,740729
Northern Ireland,,2021-03-30,749112
Northern Ireland,,2021-03-31,756013
Northern Ireland,,2021-04-01,765005
Northern Ireland,,2021-04-02,772240
Northern Ireland,,2021-04-03,777108
Northern Ireland,,2021-04-04,779932
Northern Ireland,,2021-04-05,785494
Northern Ireland,,2021-04-06,790860
Northern Ireland,,2021-04-07,799410
Northern Ireland,,2021-04-08,806005
Northern Ireland,,2021-04-09,813468
Norway,NOR,2020-12-27,5
Norway,NOR,2020-12-28,609
Norway,NOR,2020-12-29,1676
Norway,NOR,2020-12-30,2103
Norway,NOR,2020-12-31,2175
Norway,NOR,2021-01-01,2181
Norway,NOR,2021-01-02,2181
Norway,NOR,2021-01-03,2184
Norway,NOR,2021-01-04,2190
Norway,NOR,2021-01-05,5575
Norway,NOR,2021-01-06,14643
Norway,NOR,2021-01-07,21195
Norway,NOR,2021-01-08,22811
Norway,NOR,2021-01-09,22946
Norway,NOR,2021-01-10,23054
Norway,NOR,2021-01-11,23410
Norway,NOR,2021-01-12,27670
Norway,NOR,2021-01-13,37460
Norway,NOR,2021-01-14,45935
Norway,NOR,2021-01-15,50413
Norway,NOR,2021-01-16,51160
Norway,NOR,2021-01-17,51509
Norway,NOR,2021-01-18,52793
Norway,NOR,2021-01-19,57384
Norway,NOR,2021-01-20,67446
Norway,NOR,2021-01-21,75887
Norway,NOR,2021-01-22,79204
Norway,NOR,2021-01-23,79563
Norway,NOR,2021-01-24,79630
Norway,NOR,2021-01-25,80211
Norway,NOR,2021-01-26,82490
Norway,NOR,2021-01-27,93907
Norway,NOR,2021-01-28,104807
Norway,NOR,2021-01-29,108620
Norway,NOR,2021-01-30,108768
Norway,NOR,2021-01-31,108871
Norway,NOR,2021-02-01,109069
Norway,NOR,2021-02-02,115423
Norway,NOR,2021-02-03,140571
Norway,NOR,2021-02-04,166553
Norway,NOR,2021-02-05,177182
Norway,NOR,2021-02-06,177991
Norway,NOR,2021-02-07,178315
Norway,NOR,2021-02-08,178438
Norway,NOR,2021-02-09,183983
Norway,NOR,2021-02-10,206982
Norway,NOR,2021-02-11,227927
Norway,NOR,2021-02-12,235979
Norway,NOR,2021-02-13,236873
Norway,NOR,2021-02-14,236983
Norway,NOR,2021-02-15,237788
Norway,NOR,2021-02-16,243814
Norway,NOR,2021-02-17,265632
Norway,NOR,2021-02-18,284531
Norway,NOR,2021-02-19,295268
Norway,NOR,2021-02-20,295770
Norway,NOR,2021-02-21,295828
Norway,NOR,2021-02-22,298401
Norway,NOR,2021-02-23,304150
Norway,NOR,2021-02-24,315205
Norway,NOR,2021-02-25,326356
Norway,NOR,2021-02-26,334691
Norway,NOR,2021-02-27,335131
Norway,NOR,2021-02-28,335669
Norway,NOR,2021-03-01,341596
Norway,NOR,2021-03-02,352130
Norway,NOR,2021-03-03,369788
Norway,NOR,2021-03-04,386048
Norway,NOR,2021-03-05,397937
Norway,NOR,2021-03-06,398319
Norway,NOR,2021-03-07,398411
Norway,NOR,2021-03-08,403331
Norway,NOR,2021-03-09,415781
Norway,NOR,2021-03-10,436798
Norway,NOR,2021-03-11,448756
Norway,NOR,2021-03-12,451073
Norway,NOR,2021-03-13,451107
Norway,NOR,2021-03-14,451110
Norway,NOR,2021-03-15,451209
Norway,NOR,2021-03-16,456857
Norway,NOR,2021-03-17,479885
Norway,NOR,2021-03-18,500873
Norway,NOR,2021-03-19,507626
Norway,NOR,2021-03-20,508084
Norway,NOR,2021-03-21,508271
Norway,NOR,2021-03-22,509775
Norway,NOR,2021-03-23,522868
Norway,NOR,2021-03-24,561930
Norway,NOR,2021-03-25,600583
Norway,NOR,2021-03-26,617902
Norway,NOR,2021-03-27,618495
Norway,NOR,2021-03-28,618824
Norway,NOR,2021-03-29,623552
Norway,NOR,2021-03-30,655511
Norway,NOR,2021-03-31,691840
Norway,NOR,2021-04-01,701239
Norway,NOR,2021-04-02,705507
Norway,NOR,2021-04-03,705767
Norway,NOR,2021-04-04,706155
Norway,NOR,2021-04-05,707463
Norway,NOR,2021-04-06,725948
Norway,NOR,2021-04-07,783782
Norway,NOR,2021-04-08,835970
Oceania,,2021-02-15,0
Oceania,,2021-02-16,0
Oceania,,2021-02-17,0
Oceania,,2021-02-18,0
Oceania,,2021-02-19,30
Oceania,,2021-02-20,100
Oceania,,2021-02-21,100
Oceania,,2021-02-22,120
Oceania,,2021-02-23,2979
Oceania,,2021-02-24,7908
Oceania,,2021-02-25,18500
Oceania,,2021-02-26,26000
Oceania,,2021-02-27,31000
Oceania,,2021-02-28,33394
Oceania,,2021-03-01,35202
Oceania,,2021-03-02,43407
Oceania,,2021-03-03,60271
Oceania,,2021-03-04,70439
Oceania,,2021-03-05,81298
Oceania,,2021-03-06,86371
Oceania,,2021-03-07,90776
Oceania,,2021-03-08,95800
Oceania,,2021-03-09,104339
Oceania,,2021-03-10,124200
Oceania,,2021-03-11,143000
Oceania,,2021-03-12,153103
Oceania,,2021-03-13,177294
Oceania,,2021-03-14,177294
Oceania,,2021-03-15,177294
Oceania,,2021-03-16,177294
Oceania,,2021-03-17,186294
Oceania,,2021-03-18,186294
Oceania,,2021-03-19,186294
Oceania,,2021-03-20,186294
Oceania,,2021-03-21,186294
Oceania,,2021-03-22,186294
Oceania,,2021-03-23,186294
Oceania,,2021-03-24,200794
Oceania,,2021-03-25,200794
Oceania,,2021-03-26,200794
Oceania,,2021-03-27,200794
Oceania,,2021-03-28,200794
Oceania,,2021-03-29,200794
Oceania,,2021-03-30,200794
Oceania,,2021-03-31,213477
Oceania,,2021-04-01,213477
Oceania,,2021-04-02,213477
Oceania,,2021-04-03,213477
Oceania,,2021-04-04,213727
Oceania,,2021-04-05,213727
Oceania,,2021-04-06,232557
Oceania,,2021-04-07,232557
Oceania,,2021-04-08,232557
Oceania,,2021-04-09,232557
Oceania,,2021-04-10,232557
Oman,OMN,2020-12-28,1717
Oman,OMN,2020-12-29,3363
Oman,OMN,2020-12-30,5043
Oman,OMN,2020-12-31,6516
Oman,OMN,2021-01-02,7231
Oman,OMN,2021-01-03,8826
Oman,OMN,2021-01-04,10728
Oman,OMN,2021-01-05,12751
Oman,OMN,2021-01-06,14005
Oman,OMN,2021-01-07,14911
Oman,OMN,2021-01-08,14980
Oman,OMN,2021-01-09,15023
Oman,OMN,2021-01-10,15907
Oman,OMN,2021-01-11,18287
Oman,OMN,2021-01-12,20649
Oman,OMN,2021-01-13,22749
Oman,OMN,2021-01-14,24204
Oman,OMN,2021-01-16,24773
Oman,OMN,2021-01-17,24773
Oman,OMN,2021-01-18,24773
Oman,OMN,2021-01-19,24773
Oman,OMN,2021-01-20,24773
Oman,OMN,2021-01-23,24773
Oman,OMN,2021-01-24,24773
Oman,OMN,2021-01-25,24773
Oman,OMN,2021-01-26,24773
Oman,OMN,2021-01-27,24773
Oman,OMN,2021-02-08,26874
Oman,OMN,2021-02-09,28920
Oman,OMN,2021-02-10,30961
Oman,OMN,2021-02-11,32793
Oman,OMN,2021-02-12,34557
Oman,OMN,2021-02-13,34926
Oman,OMN,2021-02-14,36547
Oman,OMN,2021-02-15,37828
Oman,OMN,2021-02-16,37828
Oman,OMN,2021-02-17,39236
Oman,OMN,2021-02-18,40859
Oman,OMN,2021-02-19,42952
Oman,OMN,2021-02-20,43468
Oman,OMN,2021-02-21,45519
Oman,OMN,2021-02-22,47084
Oman,OMN,2021-02-23,48641
Oman,OMN,2021-03-09,75499
Oman,OMN,2021-03-10,79149
Oman,OMN,2021-03-15,85984
Oman,OMN,2021-03-17,90825
Oman,OMN,2021-03-22,101818
Oman,OMN,2021-03-24,110179
Oman,OMN,2021-03-29,120878
Oman,OMN,2021-03-31,132493
Oman,OMN,2021-04-05,152036
Pakistan,PAK,2021-02-02,0
Pakistan,PAK,2021-02-10,27228
Pakistan,PAK,2021-02-17,52768
Pakistan,PAK,2021-02-21,72882
Pakistan,PAK,2021-04-06,936383
Pakistan,PAK,2021-04-08,1114000
Palestine,PSE,2021-03-30,73964
Palestine,PSE,2021-03-31,78379
Palestine,PSE,2021-04-01,83822
Palestine,PSE,2021-04-03,90204
Palestine,PSE,2021-04-04,91626
Palestine,PSE,2021-04-05,100552
Palestine,PSE,2021-04-06,109894
Palestine,PSE,2021-04-07,120772
Palestine,PSE,2021-04-08,131394
Panama,PAN,2021-03-30,247539
Panama,PAN,2021-04-06,251518
Papua New Guinea,PNG,2021-03-29,0
Papua New Guinea,PNG,2021-04-04,250
Paraguay,PRY,2021-02-21,0
Paraguay,PRY,2021-02-22,200
Paraguay,PRY,2021-02-23,545
Paraguay,PRY,2021-02-24,1000
Paraguay,PRY,2021-02-25,1360
Paraguay,PRY,2021-02-26,1520
Paraguay,PRY,2021-03-02,1630
Paraguay,PRY,2021-03-03,1695
Paraguay,PRY,2021-03-04,1725
Paraguay,PRY,2021-03-07,1775
Paraguay,PRY,2021-03-08,1875
Paraguay,PRY,2021-03-09,1930
Paraguay,PRY,2021-03-10,2891
Paraguay,PRY,2021-03-11,4720
Paraguay,PRY,2021-03-12,7848
Paraguay,PRY,2021-03-13,9908
Paraguay,PRY,2021-03-14,11643
Paraguay,PRY,2021-03-15,11928
Paraguay,PRY,2021-03-16,12558
Paraguay,PRY,2021-03-17,13014
Paraguay,PRY,2021-03-18,13247
Paraguay,PRY,2021-03-19,13332
Paraguay,PRY,2021-03-20,13333
Paraguay,PRY,2021-03-22,13334
Paraguay,PRY,2021-03-23,17369
Paraguay,PRY,2021-03-24,22793
Paraguay,PRY,2021-03-25,28417
Paraguay,PRY,2021-03-26,33169
Paraguay,PRY,2021-03-27,35295
Paraguay,PRY,2021-03-28,36505
Paraguay,PRY,2021-03-29,39790
Paraguay,PRY,2021-03-30,41835
Paraguay,PRY,2021-03-31,43489
Paraguay,PRY,2021-04-01,43656
Paraguay,PRY,2021-04-02,44241
Paraguay,PRY,2021-04-03,44545
Paraguay,PRY,2021-04-04,44547
Paraguay,PRY,2021-04-05,45079
Paraguay,PRY,2021-04-06,45618
Paraguay,PRY,2021-04-07,46000
Peru,PER,2021-02-09,3837
Peru,PER,2021-02-10,20413
Peru,PER,2021-02-11,54263
Peru,PER,2021-02-12,86623
Peru,PER,2021-02-13,105545
Peru,PER,2021-02-14,110740
Peru,PER,2021-02-15,122302
Peru,PER,2021-02-16,129629
Peru,PER,2021-02-17,133359
Peru,PER,2021-02-18,140245
Peru,PER,2021-02-19,169685
Peru,PER,2021-02-20,195259
Peru,PER,2021-02-21,199492
Peru,PER,2021-02-22,227322
Peru,PER,2021-02-23,253851
Peru,PER,2021-02-24,275918
Peru,PER,2021-02-25,291358
Peru,PER,2021-02-26,306863
Peru,PER,2021-02-27,313680
Peru,PER,2021-02-28,314689
Peru,PER,2021-03-01,323793
Peru,PER,2021-03-02,330238
Peru,PER,2021-03-03,336576
Peru,PER,2021-03-04,340307
Peru,PER,2021-03-05,344938
Peru,PER,2021-03-06,347711
Peru,PER,2021-03-07,347850
Peru,PER,2021-03-08,362707
Peru,PER,2021-03-09,379076
Peru,PER,2021-03-10,391078
Peru,PER,2021-03-11,399211
Peru,PER,2021-03-12,407657
Peru,PER,2021-03-13,413337
Peru,PER,2021-03-14,413913
Peru,PER,2021-03-15,427630
Peru,PER,2021-03-16,445409
Peru,PER,2021-03-17,464789
Peru,PER,2021-03-18,490416
Peru,PER,2021-03-19,515452
Peru,PER,2021-03-20,531991
Peru,PER,2021-03-21,532656
Peru,PER,2021-03-22,539759
Peru,PER,2021-03-23,549551
Peru,PER,2021-03-24,561478
Peru,PER,2021-03-25,572185
Peru,PER,2021-03-26,586567
Peru,PER,2021-03-27,596802
Peru,PER,2021-03-28,598645
Peru,PER,2021-03-29,602839
Peru,PER,2021-03-30,606348
Peru,PER,2021-03-31,611607
Peru,PER,2021-04-01,612938
Peru,PER,2021-04-02,613559
Peru,PER,2021-04-03,615194
Peru,PER,2021-04-04,615284
Peru,PER,2021-04-05,618735
Peru,PER,2021-04-06,624073
Peru,PER,2021-04-07,630318
Peru,PER,2021-04-08,636561
Peru,PER,2021-04-09,640833
Philippines,PHL,2021-02-28,0
Philippines,PHL,2021-03-01,756
Philippines,PHL,2021-03-02,2793
Philippines,PHL,2021-03-04,10000
Philippines,PHL,2021-03-06,25138
Philippines,PHL,2021-03-07,29266
Philippines,PHL,2021-03-08,44000
Philippines,PHL,2021-03-09,89077
Philippines,PHL,2021-03-10,114500
Philippines,PHL,2021-03-13,193492
Philippines,PHL,2021-03-15,215997
Philippines,PHL,2021-03-16,216794
Philippines,PHL,2021-03-17,269583
Philippines,PHL,2021-03-18,240297
Philippines,PHL,2021-03-22,336656
Philippines,PHL,2021-03-24,508332
Philippines,PHL,2021-03-27,656331
Philippines,PHL,2021-03-30,737569
Philippines,PHL,2021-04-03,795320
Philippines,PHL,2021-04-05,826607
Philippines,PHL,2021-04-06,872213
Poland,POL,2020-12-28,2000
Poland,POL,2020-12-29,6300
Poland,POL,2020-12-30,36300
Poland,POL,2020-12-31,47600
Poland,POL,2021-01-02,50391
Poland,POL,2021-01-03,50833
Poland,POL,2021-01-04,92220
Poland,POL,2021-01-05,140226
Poland,POL,2021-01-06,160359
Poland,POL,2021-01-07,188956
Poland,POL,2021-01-08,198787
Poland,POL,2021-01-09,200022
Poland,POL,2021-01-10,203053
Poland,POL,2021-01-11,257834
Poland,POL,2021-01-12,309620
Poland,POL,2021-01-13,369212
Poland,POL,2021-01-14,410480
Poland,POL,2021-01-15,436963
Poland,POL,2021-01-16,457303
Poland,POL,2021-01-17,468795
Poland,POL,2021-01-18,491696
Poland,POL,2021-01-19,530055
Poland,POL,2021-01-20,566793
Poland,POL,2021-01-21,605313
Poland,POL,2021-01-22,638798
Poland,POL,2021-01-23,654184
Poland,POL,2021-01-24,659753
Poland,POL,2021-01-25,701222
Poland,POL,2021-01-26,782413
Poland,POL,2021-01-27,858474
Poland,POL,2021-01-28,917908
Poland,POL,2021-01-29,945600
Poland,POL,2021-01-30,958453
Poland,POL,2021-01-31,976367
Poland,POL,2021-02-01,998587
Poland,POL,2021-02-02,1053245
Poland,POL,2021-02-03,1117146
Poland,POL,2021-02-04,1171229
Poland,POL,2021-02-05,1193034
Poland,POL,2021-02-06,1200793
Poland,POL,2021-02-07,1206212
Poland,POL,2021-02-09,1291569
Poland,POL,2021-02-11,1413132
Poland,POL,2021-02-12,1446102
Poland,POL,2021-02-13,1466439
Poland,POL,2021-02-14,1476274
Poland,POL,2021-02-15,1500911
Poland,POL,2021-02-16,1538737
Poland,POL,2021-02-17,1610734
Poland,POL,2021-02-18,1691115
Poland,POL,2021-02-19,1743841
Poland,POL,2021-02-20,1772133
Poland,POL,2021-02-21,1785194
Poland,POL,2021-02-22,1824654
Poland,POL,2021-02-24,1959165
Poland,POL,2021-02-26,2101754
Poland,POL,2021-02-28,2149607
Poland,POL,2021-03-01,2190526
Poland,POL,2021-03-03,2338137
Poland,POL,2021-03-04,2424929
Poland,POL,2021-03-06,2526389
Poland,POL,2021-03-08,2570094
Poland,POL,2021-03-09,2641693
Poland,POL,2021-03-11,2835856
Poland,POL,2021-03-12,2891753
Poland,POL,2021-03-13,2914792
Poland,POL,2021-03-14,2924629
Poland,POL,2021-03-15,2946767
Poland,POL,2021-03-16,2984642
Poland,POL,2021-03-17,3074378
Poland,POL,2021-03-18,3162971
Poland,POL,2021-03-19,3213724
Poland,POL,2021-03-20,3233998
Poland,POL,2021-03-21,3242462
Poland,POL,2021-03-22,3289482
Poland,POL,2021-03-23,3385827
Poland,POL,2021-03-24,3524209
Poland,POL,2021-03-26,3785646
Poland,POL,2021-03-28,3889970
Poland,POL,2021-03-30,4062784
Poland,POL,2021-03-31,4231313
Poland,POL,2021-04-01,4404565
Poland,POL,2021-04-02,4544816
Poland,POL,2021-04-04,4585575
Poland,POL,2021-04-05,4591351
Poland,POL,2021-04-07,4909594
Poland,POL,2021-04-08,5167241
Poland,POL,2021-04-10,5529714
Portugal,PRT,2020-12-27,4963
Portugal,PRT,2020-12-28,7754
Portugal,PRT,2020-12-29,20368
Portugal,PRT,2020-12-30,30543
Portugal,PRT,2020-12-31,32749
Portugal,PRT,2021-01-01,32749
Portugal,PRT,2021-01-02,32750
Portugal,PRT,2021-01-03,32750
Portugal,PRT,2021-01-04,33670
Portugal,PRT,2021-01-05,46433
Portugal,PRT,2021-01-06,61454
Portugal,PRT,2021-01-07,71751
Portugal,PRT,2021-01-08,74254
Portugal,PRT,2021-01-09,74352
Portugal,PRT,2021-01-10,74392
Portugal,PRT,2021-01-11,75280
Portugal,PRT,2021-01-12,86162
Portugal,PRT,2021-01-13,99961
Portugal,PRT,2021-01-14,111111
Portugal,PRT,2021-01-15,118597
Portugal,PRT,2021-01-16,120132
Portugal,PRT,2021-01-17,120139
Portugal,PRT,2021-01-18,122879
Portugal,PRT,2021-01-19,138991
Portugal,PRT,2021-01-20,158749
Portugal,PRT,2021-01-21,186879
Portugal,PRT,2021-01-22,210734
Portugal,PRT,2021-01-23,221488
Portugal,PRT,2021-01-24,225146
Portugal,PRT,2021-01-25,225146
Portugal,PRT,2021-01-26,225146
Portugal,PRT,2021-01-27,225146
Portugal,PRT,2021-01-28,225146
Portugal,PRT,2021-01-29,225146
Portugal,PRT,2021-01-30,264772
Portugal,PRT,2021-01-31,268386
Portugal,PRT,2021-02-01,269814
Portugal,PRT,2021-02-02,271424
Portugal,PRT,2021-02-03,275093
Portugal,PRT,2021-02-04,279236
Portugal,PRT,2021-02-05,284462
Portugal,PRT,2021-02-06,290302
Portugal,PRT,2021-02-07,291378
Portugal,PRT,2021-02-08,291758
Portugal,PRT,2021-02-09,294135
Portugal,PRT,2021-02-10,298724
Portugal,PRT,2021-02-11,303142
Portugal,PRT,2021-02-12,310715
Portugal,PRT,2021-02-13,320677
Portugal,PRT,2021-02-14,328819
Portugal,PRT,2021-02-15,342311
Portugal,PRT,2021-02-16,347490
Portugal,PRT,2021-02-17,358003
Portugal,PRT,2021-02-18,372421
Portugal,PRT,2021-02-19,399651
Portugal,PRT,2021-02-20,424472
Portugal,PRT,2021-02-21,440010
Portugal,PRT,2021-02-22,445898
Portugal,PRT,2021-02-23,458214
Portugal,PRT,2021-02-24,482413
Portugal,PRT,2021-02-25,510524
Portugal,PRT,2021-02-26,552120
Portugal,PRT,2021-02-27,587546
Portugal,PRT,2021-02-28,610296
Portugal,PRT,2021-03-01,619324
Portugal,PRT,2021-03-02,634132
Portugal,PRT,2021-03-03,648189
Portugal,PRT,2021-03-04,671458
Portugal,PRT,2021-03-05,708699
Portugal,PRT,2021-03-06,739941
Portugal,PRT,2021-03-07,752945
Portugal,PRT,2021-03-08,756932
Portugal,PRT,2021-03-09,765745
Portugal,PRT,2021-03-10,774833
Portugal,PRT,2021-03-11,789513
Portugal,PRT,2021-03-12,810332
Portugal,PRT,2021-03-13,830550
Portugal,PRT,2021-03-14,841483
Portugal,PRT,2021-03-15,849559
Portugal,PRT,2021-03-16,871515
Portugal,PRT,2021-03-17,873073
Portugal,PRT,2021-03-18,885621
Portugal,PRT,2021-03-19,897541
Portugal,PRT,2021-03-20,914423
Portugal,PRT,2021-03-21,924578
Portugal,PRT,2021-03-22,942962
Portugal,PRT,2021-03-23,953056
Portugal,PRT,2021-03-24,973293
Portugal,PRT,2021-03-25,1012179
Portugal,PRT,2021-03-26,1079107
Portugal,PRT,2021-03-27,1107359
Portugal,PRT,2021-03-28,1169256
Portugal,PRT,2021-03-29,1196550
Portugal,PRT,2021-03-30,1217469
Portugal,PRT,2021-03-31,1244820
Portugal,PRT,2021-04-01,1258789
Portugal,PRT,2021-04-02,1300022
Portugal,PRT,2021-04-03,1318700
Portugal,PRT,2021-04-04,1329511
Portugal,PRT,2021-04-05,1334297
Portugal,PRT,2021-04-06,1361022
Portugal,PRT,2021-04-07,1397658
Portugal,PRT,2021-04-08,1449067
Portugal,PRT,2021-04-09,1504553
Portugal,PRT,2021-04-10,1561527
Qatar,QAT,2021-02-17,100000
Romania,ROU,2020-12-27,965
Romania,ROU,2020-12-28,2066
Romania,ROU,2020-12-29,2778
Romania,ROU,2020-12-30,5666
Romania,ROU,2020-12-31,10289
Romania,ROU,2021-01-01,11656
Romania,ROU,2021-01-02,13242
Romania,ROU,2021-01-03,13596
Romania,ROU,2021-01-04,25508
Romania,ROU,2021-01-05,41609
Romania,ROU,2021-01-06,58554
Romania,ROU,2021-01-07,76400
Romania,ROU,2021-01-08,92706
Romania,ROU,2021-01-09,102301
Romania,ROU,2021-01-10,108294
Romania,ROU,2021-01-11,125190
Romania,ROU,2021-01-12,140447
Romania,ROU,2021-01-13,154268
Romania,ROU,2021-01-14,154268
Romania,ROU,2021-01-15,183669
Romania,ROU,2021-01-16,196090
Romania,ROU,2021-01-17,203310
Romania,ROU,2021-01-18,233289
Romania,ROU,2021-01-19,267425
Romania,ROU,2021-01-20,302571
Romania,ROU,2021-01-21,338253
Romania,ROU,2021-01-22,374682
Romania,ROU,2021-01-23,406007
Romania,ROU,2021-01-24,433130
Romania,ROU,2021-01-25,459568
Romania,ROU,2021-01-26,487712
Romania,ROU,2021-01-27,513430
Romania,ROU,2021-01-28,534347
Romania,ROU,2021-01-29,554925
Romania,ROU,2021-01-30,571092
Romania,ROU,2021-01-31,585219
Romania,ROU,2021-02-01,598136
Romania,ROU,2021-02-02,610384
Romania,ROU,2021-02-03,620177
Romania,ROU,2021-02-04,629280
Romania,ROU,2021-02-05,638887
Romania,ROU,2021-02-06,647691
Romania,ROU,2021-02-07,656178
Romania,ROU,2021-02-08,661063
Romania,ROU,2021-02-09,666943
Romania,ROU,2021-02-10,671449
Romania,ROU,2021-02-11,675234
Romania,ROU,2021-02-12,679333
Romania,ROU,2021-02-13,683347
Romania,ROU,2021-02-14,686635
Romania,ROU,2021-02-15,696944
Romania,ROU,2021-02-16,715749
Romania,ROU,2021-02-17,734929
Romania,ROU,2021-02-18,753753
Romania,ROU,2021-02-19,771240
